245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Active properties of retinal ganglion cells /"		"David J. Margolis."	"Margolis, David J."	"Ph. D."	"University of Washington"	"2007"	"071002s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 98 leaves :"			"173618246"
"The serine hydrolase ABHD6 regulates endocannabinoid signaling /"		"William R. Marrs."	"Marrs, William R."	"Ph. D."	"University of Washington"	"2011"	"111122s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472210"	"761942051"
"Neural mechanisms for combining information in a visual discrimination task /"		"Mark Mazurek."	"Mazurek, Mark."	"Ph. D."	"University of Washington"	"2004"	"050527s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 195 leaves :"		"http://hdl.handle.net/1773/10649;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151640"	"60504599"
"The transition from progenitor cell to neuron :"	"fibroblast growth factors and their role in retinal ganglion cell neurogenesis /"	"Kathryn Leigh McCabe."	"McCabe, Kathryn Leigh."	"Ph. D."	"University of Washington"	"2000"	"010319s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 119 leaves :"		"http://hdl.handle.net/1773/10640;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976023"	"46480292"
"Seizures in the developing brain /"		"by Elizabeth B. McCarthy."	"McCarthy, Elizabeth B."	"M.S."	"University of Washington"	"1999"	"000630s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 63 leaves :"			"44514025"
"Galanin-like peptide /"		"Molly Elizabeth McClain."	"McClain, Molly Elizabeth."	"M.S."	"University of Washington"	"2003"	"040202s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 45 leaves :"			"54342759"
"Role of the caudal dorsal raphe nucleus in regulating fear, anxiety, and depression /"		"Ross Aidan McDevitt."	"McDevitt, Ross Aidan."	"Ph. D."	"University of Washington"	"2009"	"100420s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 97 leaves :"			"608057319"
"Reduced models of single neuron intrinsic computation /"		"Rebecca Audrey Mease."	"Mease, Rebecca Audrey."	"Ph. D."	"University of Washington"	"2010"	"110429s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 129 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431641"	"717484902"
"Electrophysiological and hormonal mechanisms underlying seasonal changes in song behavior in the Gambel's white-crowned sparrow /"		"John Meitzen."	"Meitzen, John,1980-"	"Ph. D."	"University of Washington"	"2008"	"090611s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 192 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345739"	"388211484"
"GABAergic inhibition of nucleus magnocellularis and laminaris by the superior olivary nucleus /"		"by Pablo Monsivais."	"Monsivais, Pablo,1970-"	"Ph. D."	"University of Washington"	"2001"	"011113s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 113 leaves :"		"http://hdl.handle.net/1773/10635;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014005"	"48412889"
"Sonic hedgehog in the vertebrate retina /"		"Ala Moshiri."	"Moshiri, Ala."	"Ph. D."	"University of Washington"	"2004"	"050112s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 109 leaves :"		"http://hdl.handle.net/1773/10669;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131204"	"57409859"
"The architecture, connectivity and organization of Macaca inferior pulvinar /"		"by Brendan John O'Brien."	"O'Brien, Brendan John."	"Ph. D."	"University of Washington"	"1997"	"980401s1997\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 68 leaves, 20 unnumbered leaves of plates :"		"http://hdl.handle.net/1773/10655"	"38879963"
"Tonotopic map of potassium currents and current clamp responses in chick auditory hair cells using an intact basilar papilla /"		"by Anastasia A. Pantelias."	"Pantelias, Anastasia A."	"M.S."	"University of Washington"	"2001"	"011003s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 35 leaves :"			"48079275"
