245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Some economic effects of state fair employment legislation."			"Long, Brian Samuel."	"M.A."	"University of Washington"		"890526s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"153 leaves"			"19767296"
"Marginal-cost pricing of water with special reference to the city of Everett, Washington."			"MacFarlane, D. A."	"Ph. D."	"University of Washington"		"890619s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19888834"
"Economic reform and the maximizing behavior of the Soviet firm."			"Martin, John Michael,1942-"	"Ph. D."	"University of Washington"		"890526s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19767363"
"Is psychiatric care insurable?"			"Masco, Francis Harold."	"M.A."	"University of Washington"		"890619s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"19888799"
"Regional disaggregation of rates of return to educational investment."			"McKean, John R.,1939-"	"Ph. D."	"University of Washington"		"890525s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"103 leaves"			"19764342"
"The minimum rate authority of the Interstate Commerce Commission."			"McMahon, Robert Charles."	"M.A."	"University of Washington"		"890619s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"83 leaves"			"19888811"
"The economics of improving health, 1850-1915."			"Meeker, Edward Franklin,1943-"	"Ph. D."	"University of Washington"		"890608s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"173 leaves"			"19833513"
"The Central Pacific system"	"an estimate of social and private rates of return for a land-grant aided railroad system."		"Mercer, Lloyd J."	"Ph. D."	"University of Washington"		"890608s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"201 leaves"			"19833496"
"The potential time saving of vertical-takeoff-and-landing aircraft and its cost to passengers."			"Merk, Lawrence H.(Lawrence Henry),1938-"	"M.A."	"University of Washington"		"901030s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"59 leaves"			"22609115"
"Restriction and free trade in Great Britain, 1820-1846. (The removal of the prohibitions on the emigration of artisans and the exportation of tools and machinery.)."			"Moreo, Dominic W."	"M.A."	"University of Washington"		"890619s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19888769"
"Determinants of private medical care expenditure"	"theory and estimation."		"Nam, Woo Hyun,1935-"	"Ph. D."	"University of Washington"		"890614s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"100 leaves"			"19868781"
"A production function for the Japanese fisheries and its implications for economic policy."			"Nawa, Toshio."	"M.A."	"University of Washington"		"890619s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"113 leaves"			"19888744"
"A non-quadratic utility function and liquidity preference."			"Nigro, Nicholas Daniel."	"M.A."	"University of Washington"		"890815s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"25 leaves"			"20177669"
"An analysis of the buy American policy."			"Noorzoy, M. S.,1932-"	"Ph. D."	"University of Washington"		"890713s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"200 leaves"			"20003566"
"Post-war economic development in the bituminous coal industry,"		"by Charles Head Norris Jr."	"Norris, Charles Head."	"M.A."	"University of Washington"		"890713s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"104 leaves"			"20003627"
"A general economic model for commercial fisheries and its application to the California anchovy fishery."			"Paulaha, Dennis Frank,1941-"	"Ph. D."	"University of Washington"		"890614s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"77 leaves"			"19868682"
"Some tests of simple aggregate expenditure models."			"Phillips, Keith Eugene,1930-"	"Ph. D."	"University of Washington"		"890620s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19900397"
"Soviet monetary policy and the demand for money 1914 to 1937."			"Pickersgill, Joyce Ellen,1942-"	"Ph. D."	"University of Washington"		"890606s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"138 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6707667"	"19821408"
"An investigation of the contribution of education to economic growth."			"Pierson, Gordon Keith,1930-"	"Ph. D."	"University of Washington"		"890621s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"137 leaves"			"19906089"
"Government investment in Canals: a study of the Ohio Canal, 1825-1860."			"Ransom, Roger L.,1938-"	"Ph. D."	"University of Washington"		"890615s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"141 leaves"			"19875020"
"Productivity change in the transmission of electricity."			"Rettig, Raymond Bruce,1940-"	"Ph. D."	"University of Washington"		"890606s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"62 leaves"			"19821378"
"Interregional input-output"	"Washington and California."		"Riefler, Roger Frank,1940-"	"Ph. D."	"University of Washington"		"890606s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"225 leaves"			"19821363"
"Commercial bank portfolio adjustments."			"Russell, William Ross,1934-"	"Ph. D."	"University of Washington"		"890615s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"69 leaves"			"19874493"
"Price trends, economic growth and the Canadian balance of trade"	"a three-country model."		"Sedjo, Roger Andrew,1939-"	"Ph. D."	"University of Washington"		"890608s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"29 leaves"			"19833548"
"A balance of payments for the Thirteen Colonies, 1768-1772,"		"by James Floyd Shepherd, Jr."	"Shepherd, James F."	"Ph. D."	"University of Washington"		"890515s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"182 leaves"			"19705848"
"The early westward movement"	"an econometric study."		"Shetler, Douglas Daniel,1940-"	"Ph. D."	"University of Washington"		"890504s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19652544"
"Monopsony in the labor market:"	"a case study of the Hawaiian sugar industry."		"Slate, Daniel Michael,1930-"		"University of Washington"		"860130s1961\\\\wau\\\\\rbm\\\000\0\eng\d"	"277 leaves"			"16342415"
"Protection of individual rights in collective labor relations,"		"by Cyrus Field Smythe, Jr."	"Smythe, Cyrus Field,1928-"	"Ph. D."	"University of Washington"		"890525s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"83 leaves"			"19762028"
"Financing a higher education."			"Stroup, Richard."	"M.A."	"University of Washington"		"890515s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"14 leaves"			"19706136"
"The economics of air pollution control."			"Stroup, Richard Lyndell,1943-"	"Ph. D."	"University of Washington"		"890515s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19706169"
"The economics of the light fixed-wing airframe industry."			"Tinker, Robert Huntington."	"M.A."	"University of Washington"		"890815s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"153 leaves"			"20177663"
"A critical survey of problems of national income measurement and accounting of the underdeveloped economies."			"Tjokroadisumarto, Widjonarko."	"M.A."	"University of Washington"		"890713s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"75 leaves"			"20003485"
"An economic inquiry into the cause of international migration."			"Tomaske, John Arnold,1934-"	"Ph. D."	"University of Washington"		"890526s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"113 leaves"			"19767367"
"An analysis of alternative methods of forest taxation:"	"their effects on real forest investment and social value yields not subject to capture by the owner."		"Trestrail, Richard W.(Richard William),1927-"	"Ph. D."	"University of Washington"		"890628s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"200 leaves"			"19935948"
"Employment and wages in Japanese industrialization"	"a quantitive study of Yamanashi Prefecture in the Meiji Era."		"Tussing, Arlon R."	"Ph. D."	"University of Washington"		"890714s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"225 leaves"			"20006974"
"Wealth, income, and the transfer problem."			"Van Cott, Theodore Norman,1942-"	"Ph. D."	"University of Washington"		"890516s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"38 leaves"			"19715024"
"A quantitative study of American colonial shipping."			"Walton, Gary M."	"Ph. D."	"University of Washington"		"890711s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"181 leaves"			"19989874"
"The demand for cigarettes in the United States"	"implications for state tax policy."		"Wiseman, Alexander Clark,1937-"	"Ph)--D."	"University of Washington"		"890526s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19767338"
"Economic history of the American - Far Eastern trade, 1784-1812."			"Wyman, Peter R."	"M.A."	"University of Washington"		"890711s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"91 leaves"			"19989833"
"The cost of ocean transport between England and Jamaica: 1784-1788."			"Yates, Richard Croson,1937-"	"Ph. D."	"University of Washington"		"890516s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"287 leaves"			"19715058"
"The monetary approach to the balance of payments :"	"the case of Iran /"	"by Massoud Aflakian."	"Aflakian, Massoud."	"Ph. D."	"University of Washington"	"1981"	"810430s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 122 leaves "			"7378103"
"Efficient output of a quasi-public good -- fire services,"		"by Roger Sheridan Ahlbrandt, Jr."	"Ahlbrandt, Roger S."	"Ph. D."	"University of Washington"		"890515s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7228565"	"19706322"
"Earning determination and differential in the Kuwait labor market /"		"by Issa Hajji Al-Quisi."	"Al-Quisi, Issa Hajji."	"Ph. D."	"University of Washington"	"1984"	"850220s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 179 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8508033"	"11712408"
"Costs of contracting and the decline of tenancy in the South, 1930-1960 /"		"by Lee J. Alston."	"Alston, Lee J.,1951-"		"University of Washington"		"890515s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 105 leaves :"			"19707215"
"Optimal choice of regulatory instrument in a fishery under uncertainty and instrument adjustment constraints /"		"by Eric Edward Anderson."	"Anderson, Eric Edward."	"Ph. D."	"University of Washington"	"1984"	"841213s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 113 leaves "			"11487592"
"The economic growth of seventeenth century New England"	"a measurement of regional income."		"Anderson, Terry L.(Terry Lee),1946-"	"Ph. D."	"University of Washington"		"890515s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19706376"
"An economic analysis of the English enclosure movement."			"Baack, Bennett Dean,1942-"	"Ph. D."	"University of Washington"		"890524s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"124 leaves"			"19756210"
"The king crab industry of Alaska, 1953-1969: an economic analysis."			"Beale, Sybil T. W."	"M.A."	"University of Washington"		"890515s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19706271"
"The British trans-Atlantic slave trade, 1650-1775."			"Bean, Richard Nelson."	"Ph. D."	"University of Washington"		"890515s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"287 leaves"			"19706294"
"The impact of the Chilean government's monetary and wage rate powers on price stability."			"Bernhard, John L."	"M.A."	"University of Washington"		"890504s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"56 [2] leaves"			"19652696"
"On residential location and the provision of local public goods in a metropolitan area."			"Booth, Douglas Earl,1941-"	"Ph. D."	"University of Washington"		"890504s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19652767"
"Short-run forecasting with regional input-output tables."			"Borland, Stewart William."	"Ph. D."	"University of Washington"		"890504s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"341 leaves"			"19652792"
"Implications of rational behavior for the foundations of economic dynamics,"		"by Eliot Brainerd Bradford, Jr."	"Bradford, Eliot Brainerd."	"Ph. D."	"University of Washington"		"890608s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"299 leaves"			"19833697"
"Contractual choice on Philippine rice farms"	"implications for land reform in Asia,"	"by Richard Tomkinson Burcroff, II."	"Burcroff, Richard Tomkinson,1939-"	"Ph. D."	"University of Washington"		"890505s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves"			"19657682"
"Moral hazard and the health maintenance organization /"		"by Jae Hwan Byon."	"Byon, Jae Hwan."	"Ph. D."	"University of Washington"	"1984"	"841214s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"110 leaves "			"11492738"
"The efficiency of futures markets for foreign currency /"		"by Kenneth Lankford Cavanaugh."	"Cavanaugh, Kenneth Lankford."	"Ph. D."	"University of Washington"	"1983"	"830321s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 188 leaves "			"9329604"
"The effect of child mortality on fertility in Thailand /"		"by Chira Hongladarom."	"Chira Hongladarom."		"University of Washington"		"890505s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 96 leaves :"			"19657696"
"The economics of fluoridation."			"Coffman, Richard Bennett,1942-"	"Ph. D."	"University of Washington"		"890524s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"248 leaves"			"19756260"
"The economics of investment programs resulting in the prevention, early detection, and early treatment of chronic illness."			"Combs, Ernest Franklin,1931-"	"Ph. D."	"University of Washington"		"890524s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"138 leaves"			"19756063"
"Three essays in the theory of exchange rate dynamics /"		"by Andrew Renfrew Criswell."	"Criswell, Andrew Renfrew."	"Ph. D."	"University of Washington"	"1983"	"840221s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 124 leaves :"			"10437802"
"The demand for services of local governments"	"theory and evidence."		"Deacon, Robert Thomas,1944-"	"Ph. D."	"University of Washington"		"890608s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"179 leaves"			"19833481"
"From common to private property"	"the enclosure of the open range."		"Dennen, Rodgers Taylor,1947-"	"Ph. D."	"University of Washington"		"890506s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"150 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7617453"	"19667948"
"Resource allocation in medical research."			"Eshelman, John Denison,1940-"	"Ph. D."	"University of Washington"		"890522s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"76 leaves"		"http://hdl.handle.net/1773/7401;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7207346"	"19746423"
"A comparison of the market structure, conduct, and performance of the drycleaning industries in Los Angeles and Seattle, with emphasis on the years 1948-67."			"Evans, Keith Donald,1934-"	"Ph. D."	"University of Washington"		"890504s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"366 leaves"			"19652733"
"The economic theory of contingent legal fees."			"Finch, John Louis."	"Ph. D."	"University of Washington"		"890506s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"181 leaves"			"19667938"
"Employment conditions of blacks in the coal industry, 1900-1930 /"		"by Price Van Meter Fishback."	"Fishback, Price Van Meter,1955-"	"Ph. D."	"University of Washington"	"1983"	"830321s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xii, 483 leaves "			"9329520"
"Substitution among capital, labor, and energy inputs in U.S. manufacturing /"		"by Jay Pledger Ford."	"Ford, Jay Pledger."		"University of Washington"		"791019s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 68 leaves "			"5541876"
"Bureau of Indian Affairs' timber sales policies"	"economic impacts on the Flathead Indian Reservation,"	"by Franklin George Fox, Jr."	"Fox, Franklin George,1948-"	"Ph. D."	"University of Washington"		"890522s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"279 leaves"			"19746568"
"Optimal rotation and search for a growing asset /"		"by Villamor Bacsa Gamponia."	"Gamponia, Villamor."	"Ph. D."	"University of Washington"	"1984"	"850219s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"123 leaves "			"11708317"
"Quality, reputation, and the transaction of patients :"	"an economic analysis of medical group practice /"	"by Thomas E. Getzen."	"Getzen, Thomas E."	"Ph. D."	"University of Washington"	"1981"	"810724s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 161 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8121198"	"7611483"
"The production of housing services /"		"by Gerald Louis Glandon."	"Glandon, Gerald Louis."		"University of Washington"		"790820s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 104 leaves "			"5290405"
"Essays in the costs of transacting ideas /"		"Christopher Dana Hall."	"Hall, Christopher Dana."	"Ph. D."	"University of Washington"		"890503s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"103 leaves :"			"19648919"
"The persistent effects of aggregate demand shocks /"		"by William S. Haraf."	"Haraf, William S."		"University of Washington"		"791019s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 82 leaves "			"5541964"
"An economic analysis of the Soviet industrial labor market /"		"Michael Dean Harsh."	"Harsh, Michael Dean."	"Ph. D."	"University of Washington"		"890503s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"161 leaves :"			"19648807"
"American commercial television competition, collusion, regulation /"		"by Brooks Brittenham Hull."	"Hull, Brooks Brittenham."	"Ph. D."	"University of Washington"	"1982"	"821006s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 123 leaves "			"8835315"
"Economics of a multi-species fishery :"	"theoretical and empirical results for the Washington coastal trawl fleet /"	"Daniel Dean Huppert."	"Huppert, Daniel D."		"University of Washington"		"780106s1975\\\\wau\\\\\\m\\\\000\0\eng\d"	"216 pages"			"3536737"
"Unionism and the workers' compensation package /"		"by Shoichi Ito."	"Itō, Shōichi,1949-"	"Ph. D."	"University of Washington"	"1982"	"821229s1982\\\\wau\\\\\\bm\\\000\0\eng\d"	"viii, 235 leaves "			"9089616"
"The level of unemployment in a growing monetary economy,"		"by Lewis Orrin Johnson, Jr."	"Johnson, Lewis Orrin,1946-"	"Ph. D."	"University of Washington"		"890506s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19667942"
"Competitive bidding for federally owned timber."			"Johnson, Ronald Nils."		"University of Washington"		"810408s1977\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 175 leaves"			"7318338"
"The structure of markets for new and used automobiles."			"Johnson, Terry R.(Terry Russell),1948-"	"Ph. D."	"University of Washington"		"890506s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"179 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7617521"	"19667943"
"Four essays in mathematical economics and econometrics /"		"by Heejoon Kang."	"Kang, Heejoon."		"University of Washington"		"801015s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 125 leaves :"			"6826225"
"Price discrimination in the housing market."			"Kau, James B."	"Ph. D."	"University of Washington"		"890506s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"46 leaves"			"19667936"
"A theory of coupon pricing /"		"by Sumner J. La Croix."	"La Croix, Sumner J.,1954-"	"Ph. D."	"University of Washington"	"1981"	"811008s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 146 leaves "			"7828370"
"An economic analysis of the Washington State groundfish industry."			"Langford, William Alan."	"Ph. D."	"University of Washington"		"890522s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19746486"
"Expectations and forward exchange."			"Leftwich, Robert Brooks,1945-"	"Ph. D."	"University of Washington"		"890614s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"19868711"
"Temporal production interdependency in agriculture arising from water quality."			"Lorentson, Ronald G.(Ronald Gary),1944-"	"Ph. D."	"University of Washington"		"890516s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"103 leaves"			"19715110"
"Job search behavior :"	"an empirical analysis of unemployment duration /"	"by Suresh Malhotra."	"Malhotra, S.(Suresh)"		"University of Washington"		"771020s1976\\\\wau\\\\\\bm\\s000\0\eng\d"	"144 leaves"			"3355334"
"An empirical investigation of farmers' behavior under uncertainty :"	"income, price, and yield variability for late-nineteenth century American agriculture /"	"Robert Allen McGuire."	"McGuire, Robert A.(Robert Allen),1948-"	"Ph. D."	"University of Washington"		"890526s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"324 leaves :"			"19767379"
"The capital account approach to international monetary analysis /"		"Michael Ray McMahon."	"McMahon, Michael Ray."	"Ph. D."	"University of Washington"		"890526s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"153 leaves :"		"http://hdl.handle.net/1773/7432;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7820746"	"19767391"
"Determinants of interregional differentials in home mortgage rates /"		"by Mark Wayne Meador."	"Meador, Mark Wayne."		"University of Washington"		"800902s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 151 leaves :"			"6674791"
"Some economic effects of minimum wage legislation,"		"by James Wilson Mixon, Jr."	"Mixon, James Wilson,1942-"	"Ph. D."	"University of Washington"		"890608s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"98 leaves"			"19833649"
"The effects of Medicaid reimbursement on nursing home services /"		"by Michael Allen Morrisey."	"Morrisey, Michael A.(Michael Allen),1952-"		"University of Washington"		"800321s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 168 leaves :"			"6114920"
"The economic history of Japanese immigration to the Pacific Northwest, 1890-1920 /"		"by Yuzo Murayama."	"Murayama, Yuzo."	"Ph. D."	"University of Washington"	"1982"	"820504s1982\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 331 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8212595"	"8396722"
"The effects of regulation on lottery participation :"	"the case of big game hunting in Washington State /"	"by Peter Hilary Nickerson."	"Nickerson, Peter Hilary."	"Ph. D."	"University of Washington"	"1984"	"850219s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"74 leaves "			"11708432"
"A monetary analysis of exchange rate determination :"	"an empirical study of the yen-dollar rate /"	"by Sumimaru Odano."	"Odano, Sumimaru."	"Ph. D."	"University of Washington"	"1981"	"810727s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 99 leaves "			"7616992"
"A methodology for evaluating the cost performance of Colorado hospitals /"		"by D. Patrick O'Donoghue."	"O'Donoghue, D. Patrick."		"University of Washington"		"890811s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 417 leaves "			"20160217"
"Means of reducing the regressive impact of a broad-based state sales tax."			"Olson, Edwin Grant,1934-"	"Ph. D."	"University of Washington"		"890815s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"118 leaves"			"20177672"
"Theoretical and empirical issues concerning the use of property value changes in the evaluation of public projects /"		"by Raymond Bruce Palmquist."	"Palmquist, Raymond Bruce."		"University of Washington"		"890522s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 144 leaves "			"19746681"
"Internal migration in Italy, 1951-1961."			"Pickersgill, Gary Michael,1936-"	"Ph. D."	"University of Washington"		"890606s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19821429"
"Measurement, information and the wine industry :"	"In pattacio vini veritas /"	"by Mark Lesley Plummer."	"Plummer, Mark L."	"Ph. D."	"University of Washington"	"1982"	"821006s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 334 leaves "			"8835348"
"A theory of union behavior applied to the medical profession,"		"by John Hare Powel, Jr."	"Powel, John Hare."	"Ph. D."	"University of Washington"		"890606s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"213 leaves"			"19821399"
"Price data and European economic history: England 1300-1600."			"Reed, Clyde George."	"Ph. D."	"University of Washington"		"890606s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"86 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7215135"	"19821369"
"Labor-fooling and the Phillips phenomenon :"	"history, theory, and evidence /"	"by James Richard Rhodes."	"Rhodes, James Richard."	"Ph. D."	"University of Washington"	"1981"	"811119s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 211 leaves :"			"7938502"
"Federal price regulation of close substitutes for fresh drinking milk :"	"history, economic analysis and welfare implications /"	"by Tanya Roberts."	"Roberts, Tanya."		"University of Washington"		"790511s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 205 leaves :"			"4955367"
"An economic analysis of industrial groupings in post-war Japan /"		"by Thomas Walter Roehl."	"Roehl, Thomas W."	"Ph. D."	"University of Washington"	"1983"	"840221s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 489 leaves "			"10437622"
"An economic analysis of bidding and cutting behavior on public timber sales contracts /"		"by Randal Ray Rucker."	"Rucker, Randal Ray."	"Ph. D."	"University of Washington"	"1984"	"850219s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 284 leaves :"			"11708372"
"The economics of information intermediaries /"		"by Tim Roger Sass."	"Sass, Tim Roger."	"Ph. D."	"University of Washington"	"1984"	"841207s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 171 leaves :"			"11464729"
"Investigation of factors affecting demands for national parks."			"Schwalbe, Josef."		"University of Washington"		"800910s1978\\\\waub\\\\rbm\\\000\0\eng\d"	"xii, 274 pages :"			"6695023"
"User cost and investment theory."			"Schworm, William Emery."	"Ph. D."	"University of Washington"		"890526s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"154 leaves"			"19767305"
"Some implications of petroleum conservation regulation."			"Scott, Michael James,1948-"	"Ph. D."	"University of Washington"		"890526s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"283 leaves"			"19767394"
"Forecasting the Ph. D. labor market :"	"econometric analysis /"	"by Abdalla Imhemed Shamia."	"Shamia, Abdalla Imhemed."	"Ph. D."	"University of Washington"	"1984"	"850326s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 150 leaves :"			"11849647"
"The Japanese term structure of interest rates /"		"by Gary Stephen Shea."	"Shea, Gary Stephen."	"Ph. D."	"University of Washington"	"1982"	"830111s1982\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vi, 256 leaves :"		"http://hdl.handle.net/1773/7417;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8304414"	"9117390"
"Impact of the 1973-74 oil crisis and energy substitution in Korea /"		"by Eui Soon Shin."	"Sin, Ŭi-sun."		"University of Washington"		"800731s1980\\\\xx\\\\\\\bmt\\000\0\eng\d"	"v, 116 leaves "		"http://hdl.handle.net/1773/7445;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8026304"	"6572049"
