245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Highly inelastic scattering of medium energy deuterons."			"Wieman, Howard Henry."	"Ph. D."	"University of Washington"		"890501s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"200 leaves"			"19638330"
"Precision measurement of the magnetic moment of the positive muon."			"Williams, David L.,1943-"	"Ph. D."	"University of Washington"		"890601s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"142 leaves"			"19793606"
"High pressure Mössbauer studies of iron from 300°K to 20°K."			"Williamson, Don Lee,1943-"	"Ph. D."	"University of Washington"		"890501s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"99 leaves"			"19638063"
"Factorization in dual resonance theories with logarithmic trajectories."			"Yu, Simon Shin-Lun,1945-"	"Ph. D."	"University of Washington"		"890501s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"118 leaves"			"19638004"
"Coupled state calculations for proton-hydrogen scattering in the reading representation."			"Zimmerman, Ivan Harold,1943-"	"Ph. D."	"University of Washington"		"890501s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"309 leaves"			"19638078"
"The density of states of disordered binary alloys."			"Zin, Avner."	"Ph. D."	"University of Washington"		"890501s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"92 leaves"			"19638092"
"New many-body techniques and their application to the 3-dimensional helium-3 system :"	"zero and finite temperature thermodynamics /"	"by James Kanati Allen."	"Allen, James Kanati."	"Ph. D."	"University of Washington"	"1984"	"841017s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 386 leaves :"			"11275354"
"The frequency spectrum of gravitational bremsstrahlung /"		"by John Walter Douglas Anderson."	"Anderson, John Walter Douglas."		"University of Washington"		"890518s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 115 leaves :"			"19726264"
"A study of cosmic ray muons and their associated shower particles underwater."			"Anderson, Steven Nels."	"Ph. D."	"University of Washington"		"890517s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"88 leaves"			"19720703"
"Schwinger-Dyson equation and confinement in QCD /"		"by Ramesh Anishetty."	"Anishetty, Ramesh."		"University of Washington"		"801124s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 59 leaves :"			"6968974"
"Measurement of parity non-conserving optical rotation in atomic bismuth /"		"by Gerald Ray Apperson."	"Apperson, Gerald Ray."		"University of Washington"		"800319s1979\\\\xx\f\\\\\bm\\\000\0\eng\d"	"vi, 161 leaves, 17 unnumbered leaves of plates "			"6104701"
"Elastic and inelastic scattering of polarized protons from lead-206 and lead-208 near isobaric analog resonances /"		"by Norman Lee Back."	"Back, Norman Lee."	"Ph. D."	"University of Washington"	"1982"	"830113s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"xiii, 275 leaves, 68 unnumbered leaves of plates :"			"9125745"
"Fractional fermions /"		"by Marc David Bernstein."	"Bernstein, Marc David."	"Ph. D."	"University of Washington"	"1985"	"851125s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"99 leaves, 16 unnumbered leaves of plates :"			"12844796"
"Analyzing powers in the inelastic scattering of protons to the continuum /"		"by Hyoung Chan Bhang."	"Bhang, Hyoung Chan."	"Ph. D."	"University of Washington"	"1981"	"810505s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"xvi, 265 leaves, 25 unnumbered leaves of plates :"			"7390263"
"An EXAFS study of amorphous Ge and of the Fe impurity in silicon nitride /"		"by Charles Edward Boudlin."	"Bouldin, Charles Edward."	"Ph. D."	"University of Washington"	"1984"	"840720s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 129 leaves :"			"10970476"
