245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The incidence of obesity among male and female inmates of the Washington State prison system,"		"by Charles George Breckenridge, III."	"Breckenridge, Charles George."	"M.S."	"University of Washington"		"890504s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"19 leaves"			"19654618"
"Response stereotypy in migraine and muscle contraction type headache."			"Breit, Saul Emmanuel."	"Ph. D."	"University of Washington"		"890504s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19654626"
"The effects of natural childbirth classes on the early father-child relationship."			"Brown, Sharon Besman."	"Ph. D."	"University of Washington"		"890602s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"148 leaves"			"19803056"
"Personality characteristics of extremely healthy people /"		"Susan Renée Burchfield."	"Burchfield, Susan Renée."	"Ph. D."	"University of Washington"		"890502s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"92 leaves :"			"19644092"
"Recall of general information from long-term memory /"		"by Seth David Chaiklin."	"Chaiklin, Seth David."	"M.S."	"University of Washington"		"791024s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 91 leaves "			"5582130"
"Problem solving strategies :"	"a selection mechanism, some implications, and some data /"	"by Jay Joseph Jude Christensen-Szalanski."	"Christensen-Szalanski, Jay Joseph Jude."		"University of Washington"		"890602s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 67 leaves :"			"19804660"
"Decision making processes in youthful offenders /"		"by Edward Roland Cimler."	"Cimler, Edward Roland."		"University of Washington"		"800307s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 61 leaves :"			"6061848"
"EMG biofeedback and the treatment of tension headaches :"	"a systematic analysis of treatment components /"	"by Jeffrey Robert Cram."	"Cram, Jeffrey R."		"University of Washington"		"790827s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 72 leaves :"			"5313492"
"Diagnastic/intellectual and gender labeling of young infants"	"effects on adults interactive behaviors and attitudes."		"Darby, Betty Lee,1951-"	"Ph. D."	"University of Washington"		"890602s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"99 leaves"			"19804423"
"Processing and retention of nouns and verbs."			"Dark, Veronica Joy."	"Ph. D."	"University of Washington"		"890602s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"130 leaves"			"19804175"
"Early infantile autism and cerebral hemispheric specialization /"		"by Geraldine Dawson."	"Dawson, Geraldine."		"University of Washington"		"790827s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 115 leaves :"			"5313394"
"The effects of participation on performance with goal difficulty held constant /"		"Dennis Lee Dossett."	"Dossett, Dennis Lee."	"Ph. D."	"University of Washington"		"890503s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"140 leaves :"			"19648259"
"Teaching styles used with boys and girls by peer and adult teachers /"		"by Karin Sue Frey."	"Frey, Karin S."		"University of Washington"		"890524s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 91 leaves :"			"19758239"
"Encoding and decoding of spontaneous and enacted facial expression of emotion."			"Fujita, Byron Nobuhisa."	"Ph. D."	"University of Washington"		"890524s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"69 [4] leaves"			"19758007"
"A visual information processing approach to sex differences in spatial ability /"		"by Jane Glascock."	"Glascock, Jane."		"University of Washington"		"791009s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 132 leaves :"			"5507406"
"Picture recognition and signal detection theory /"		"by Robert Nathan Golden."	"Golden, Robert Nathan."	"M.S."	"University of Washington"		"791017s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 35 leaves :"			"5533999"
"Biasing effects of the patient label and ethnic label in the psychodiagnostic interview /"		"by Elena Veronica Gonzales."	"Gonzales, Elena Veronica."		"University of Washington"		"790827s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 97 leaves "			"5313554"
"The effects of controlling and permissive adult behavior on children with different temperamental characteristics /"		"by Betty Nye Gordon."	"Gordon, Betty Nye."		"University of Washington"		"890501s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 103 leaves :"			"19638682"
"Short-term effects of alcohol on cerebral hemisphere dominance /"		"Nikolai Nikolai Greff."	"Greff, Nikolai Nikolai,1938-"	"Ph. D."	"University of Washington"		"890502s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"75, [16] leaves :"			"19644070"
"Perceptions of public bureaucracy :"	"the multidimensional scaling of eight municipal agencies /"	"by Norman Eugene Groner."	"Groner, Norman Eugene."		"University of Washington"		"890602s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 122 leaves :"			"19804724"
"The effects of double stigmatization on public interaction /"		"by Juanita Marie Hall."	"Hall, Juanita Marie."		"University of Washington"		"791010s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 160 leaves "			"5511806"
"Neuropsychological functioning of primary school age males"	"effects of socio-economic status and early nutrition."		"Hernandez, Carrol A."	"Ph. D."	"University of Washington"		"890518s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19728535"
"On the defensive behaviors of two subspecies of deermouse (Peromyscus maniculatus austerus and Peromyscus maniculatus gambeli) to predators /"		"by Stephen Michael Hirsch."	"Hirsch, Stephen Michael."		"University of Washington"		"890518s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 95 leaves :"			"19728718"
"Social behavior and foraging strategies of hoary marmots (Marmota caligata) in Alaska /"		"by Warren Grover Holmes."	"Holmes, Warren Grover."		"University of Washington"		"790827s1979\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 130 leaves, 21 unnumbered leaves of plates :"			"5313579"
"The effect of decision task characteristics on decision behavior /"		"by Marcia Deaton Huffman."	"Huffman, Marcia Deaton."		"University of Washington"		"890518s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 72 leaves :"			"19728686"
"The leading question :"	"isn't there an effect? /"	"by Kenneth Allen Johnson."	"Johnson, Kenneth Allen."		"University of Washington"		"800307s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 164 leaves "			"6061877"
"Aggregation of uncertainty about subjective judgments /"		"by Leonard Clark Johnson."	"Johnson, Leonard Clark."		"University of Washington"		"890503s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 67 leaves :"			"19648346"
"The effects of non-spatial factors on attributions of crowding."			"Kalb, Laura S."	"M.S."	"University of Washington"		"890609s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"86 [1] leaf"			"19839512"
"The effects of causal attributions on a supervisor's evaluation of subordinate performance /"		"by William Allen Knowlton, Jr."	"Knowlton, William Allen."		"University of Washington"		"790827s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 83 leaves "			"5313464"
"The effects of stress, experience, and intelligence on dyadic leadership performance /"		"by William Allen Knowlton, Jr."	"Knowlton, William Allen."	"M.S."	"University of Washington"		"790724s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 63 leaves "			"5203851"
"Effects of ethanol on dopaminergic functions in the brain /"		"by Henry Chiu-Yuen Lai."	"Lai, Henry Chiu-Yuen."		"University of Washington"		"890524s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 87 leaves :"			"19758346"
"An attentional approach to individual differences in immediate memory /"		"Marcy Lansman."	"Lansman, Marcy."	"Ph. D."	"University of Washington"		"890524s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"137 leaves :"			"19758182"
"The effect of uncertainty about control over outcomes on preference for working conditions and information search behavior,"		"by James Robert Larson, Jr."	"Larson, James Robert."	"Ph. D."	"University of Washington"		"890524s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"152 leaves"			"19758099"
"Effects of three different behavior therapies in the treatment of essential hypertension /"		"by Karen Davis Laughlin."	"Laughlin, Karen Davis."		"University of Washington"		"800307s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 63 leaves "			"6061783"
"Aggressive interactions among age classes and the four-year plumage cycle of the Galucous-winged gull (Larus glaucescens)."			"Lawson, Rachel Wendy."	"M.S."	"University of Washington"		"890609s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"50 leaves"			"19839895"
"An investigation of the effects of leader-superior stress,"		"by Albert Francis Leister, Jr."	"Leister, Albert Francis."	"M.S."	"University of Washington"		"890609s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"49 leaves"			"19839824"
"The effects of somatostatin on food intake."			"Lotter, Elizabeth Caroline."	"Ph. D."	"University of Washington"		"890516s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"50 leaves"			"19712031"
"Relating individual differences in computer programming performance to human information processing abilities."			"Love, Lawrence Thomas,1948-"	"Ph. D."	"University of Washington"		"890516s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"111 leaves"			"19712022"
"A test of the artifactual explanation of mere exposure experiments /"		"Dennis Paul Mahar."	"Mahar, Dennis Paul."	"M.S."	"University of Washington"		"890518s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"39 leaves :"			"19728613"
"The influence of coworker support and stress on the behavior and preceived performance of male and female executives /"		"by Renate Rosemarie Mai-Dalton."	"Mai-Dalton, Renate Rosemarie."	"Ph. D."	"University of Washington"	"1978"	"820226s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 80 leaves "			"8199763"
"The effects of several victim resistance strategies on the sexual arousal and attitudes of violent rapists /"		"by Janice Kaye Marques."	"Marques, Janice Kaye."		"University of Washington"		"890518s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 103 leaves :"			"19728759"
"Strategy choice and strategy training in sentence-picture verification /"		"by Nancy Neuerburg Mathews."	"Mathews, Nancy Neuerburg."	"M.S."	"University of Washington"		"790724s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 54 leaves :"			"5203711"
"The lawyer-client relationship."			"McGuire, Mary Valerie."	"Ph. D."	"University of Washington"		"890518s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"123 leaves"		"http://hdl.handle.net/1773/9043;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7814469"	"19728566"
"Behavioral effects of alloxan /"		"by L. David McKay."	"McKay, L. David."	"M.S."	"University of Washington"		"890518s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 39 leaves :"			"19728656"
"Successfully matching feedback relaxation training to the most activated physiological response."			"McPherson, Eric R."	"Ph. D."	"University of Washington"		"890518s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19728515"
"Changes in social behavior of South West African cheetahs /"		"Renate McVittie."	"McVittie, Renate."	"M.S."	"University of Washington"		"890518s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"48 leaves :"			"19728591"
"Information and attitude stability /"		"by Diane Marie Morrison."	"Morrison, Diane Marie."	"M.S."	"University of Washington"		"800310s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 39 leaves :"			"6065053"
"The relation of attitudinal factors to the decision to stop smoking /"		"by Kenneth Mark Muscatel."	"Muscatel, Kenneth Mark."		"University of Washington"		"800307s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 204 leaves "			"6061965"
"Selected moderator variables in the political attitude - voting behavior relationship :"	"confidence, importance, and information /"	"by Mary Ellen Norwood."	"Norwood, Mary Ellen."	"M.S."	"University of Washington"		"800310s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 74 leaves "			"6066069"
"Self-instructional stress management training :"	"a comparison of the effects of induced affect and covert modeling in a cognitive restructuring treatment program for test anxiety /"	"by S. Lee Nye-Warren."	"Nye-Warren, S. Lee."		"University of Washington"		"800307s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 187 leaves :"			"6061944"
"The structure of the neurons and synapses in the Macaca monkey pulvinar nucleus /"		"by Marilee Patricia Ogren."	"Ogren, Marilee Patricia."		"University of Washington"		"890809s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 188 leaves :"			"20148819"
"Self-disclosure in heavy and light drinking male college students."			"O'Leary, Diane Elizabeth Huntsberger,1943-"	"Ph. D."	"University of Washington"		"890809s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"95 leaves"			"20148669"
"Therapist involvement and the use of alternative forms of involvement in a behaviorally oriented program for weight loss /"		"by Yvonne Joan Owen."	"Owen, Yvonne Joan."		"University of Washington"		"890809s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 76 leaves :"			"20148738"
"On the prediction of attitudes and behavioral intentions :"	"a comparison of three expectancy-value models /"	"by Mark David Pagel."	"Pagel, Mark David."	"M.S."	"University of Washington"		"900921s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 49 leaves "			"22418107"
"Conditioned tolerance to the narcotic effects of ethanol in rats."			"Parker, Lorne Fredrick,1949-"	"Ph. D."	"University of Washington"		"890602s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19803277"
"Personality and obesity relationships in native Americans and caucasians /"		"by Charles Joseph Pine."	"Pine, Charles Joseph."		"University of Washington"		"800307s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 98 leaves :"			"6061898"
"Models of temporal order discrimination."			"Poltrock, Steven Edward."	"Ph. D."	"University of Washington"		"890602s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19803562"
"The contribution of intelligence and experience to the performance of staff personnel /"		"by Earl Harvey Potter, III."	"Potter, Earl Harvey."	"Ph. D."	"University of Washington"		"890602s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"95 leaves :"			"19803407"
"Uncertainty and decision making :"	"choosing a site for a muclear power plant /"	"B. Joyce Prothero."	"Prothero, B. Joyce."	"M.S."	"University of Washington"		"890602s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"36 leaves :"			"19802666"
"Perceived similarity as a determinant of visual attention and modeling /"		"Gary Robert Quarfoth."	"Quarfoth, Gary Robert."	"Ph. D."	"University of Washington"		"890602s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"121 leaves :"			"19803490"
"Visual sensitization by a large, flashed annulus."			"Raymond, Jane Eula."	"M.S."	"University of Washington"		"890504s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"31 leaves"			"19654637"
"Development of critical flicker frequency in human infants /"		"by David Michael Regal."	"Regal, David Michael."		"University of Washington"		"790827s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 100 leaves :"			"5313530"
"Control over interpersonal evaluation and alcohol consumption in male social drinkers."			"Rohsenow, Damaris Jane."	"Ph. D."	"University of Washington"		"890601s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19794526"
"Race and attitude towards prostitution"	"an experimental study."		"Romious, Claudette Yvonne."	"M.S."	"University of Washington"		"890512s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"26 leaves"			"19697030"
"Testing the opponent process model of addiction in a gambling paradigm /"		"by Francine Rose."	"Rose, Francine."		"University of Washington"		"791010s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 103 leaves :"			"5511634"
"The application of social learning principles to supervisory training /"		"by Lise M. Saari."	"Saari, Lise M."	"M.S."	"University of Washington"		"890525s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 75 leaves "			"19761612"
"Personal control over the environment and its relationship to the evaluation of crowding /"		"by Donald Eugene Schmidt."	"Schmidt, Donald Eugene."		"University of Washington"		"890601s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 156 leaves :"			"19795110"
"Light adaptation in the distal retina /"		"by Julie Lynn Schnapf."	"Schnapf, Julie Lynn."		"University of Washington"		"890601s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 119 leaves :"			"19795195"
"A neuropsychological model of learning disability"	"classification of brain function in 9-14 year old children."		"Selz, Marion Judith."	"Ph. D."	"University of Washington"		"890517s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"139 [1] leaf"		"http://hdl.handle.net/1773/9077"	"19717679"
"Environmental noise level and the perception of social cues."			"Siegel, Judith Marilyn."	"Ph. D."	"University of Washington"		"890517s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"74 [12] leaves"			"19717703"
"Abstraction and aphasia."			"Smith, Mary Devine."	"Ph. D."	"University of Washington"		"890512s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"55 leaves"			"19697010"
"The mechanism of bursting pacemaker activity in neurons of the mollusc Tritonia diomedia /"		"Stephen J. Smith."	"Smith, Stephen J.,1947-"	"Ph. D."	"University of Washington"		"890512s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves :"			"19697050"
"The effect of erotic film-induced or exercise-induced physiological arousal on an instrumental measure of altruistic behavior."			"Stern, Michael Lawrence."	"Ph. D."	"University of Washington"		"890505s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"81, [1] leaf"			"19658220"
"Frontalis EMG training and general relaxation :"	"testing some basic assumptions /"	"by Alejandra Suarez."	"Suarez, Alejandra."	"M.S."	"University of Washington"		"890512s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 56 leaves :"			"19697169"
"The psychological and behavioral effects of genital herpes in women :"	"high recurrers vs. low recurrers /"	"Barbie Jean Taylor."	"Taylor, Barbie Jean."	"Ph. D."	"University of Washington"		"890511s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves :"			"19691533"
"Attribution for task outcome as a function of depression /"		"by Steven Henry Taylor."	"Taylor, Steven Henry."		"University of Washington"		"791017s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 132 leaves "			"5534047"
"Perception of self and others as it relates to sex, state of life (lay, priesthood/sisterhood), liberal-conservative orientation, and religious dress."			"Torrano, Marianna Clare."	"Ph. D."	"University of Washington"		"890809s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves"			"20148638"
"Children's responses to retarded peers as a function of social behaviors, labelling and age /"		"by Mary Elizabeth Van Bourgondien."	"Van Bourgondien, Mary Elizabeth."		"University of Washington"		"890602s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 95 leaves "			"19804284"
"The relationship between the disciplinary styles of black parents and preference for mode of family therapy /"		"by Brenda K. Wade."	"Wade, Brenda K."		"University of Washington"		"800310s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 111 leaves "			"6064727"
"Syndrome differences in the cognitive processing of mildly retarded children and adolescents /"		"by Judith Leigh Warren."	"Warren, Judith Leigh."		"University of Washington"		"890516s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 80 leaves :"			"19712130"
"Meditation and hemispheric specialization /"		"by William Stephen Warrenburg."	"Warrenburg, William Stephen."		"University of Washington"		"790824s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 88 leaves "			"5307046"
"The effects of situational factors on uncertainty, expectancy, and performance /"		"Stanley Edward Weed."	"Weed, Stan E.(Stanley Edward)"	"Ph. D."	"University of Washington"		"890809s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"125 leaves :"			"20148697"
"Facilitating the evaluation of the juvenile sexual offender :"	"the effects of modeling and an anxiety reduction procedure on self-disclosure /"	"by Gary Alan Wenet."	"Wenet, Gary Alan."	"Ph. D."	"University of Washington"	"1979"	"810223s1979\\\\xx\\\\\\rbm\\\000\0\eng\d"	"v, 89 leaves "			"7147316"
"A longitudinal study of object concept development in pigtail Macaques (Macaca nemestrina) /"		"by Allan Edward Williams."	"Williams, Allan Edward."		"University of Washington"		"790827s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 73 leaves :"			"5313430"
"Perceptions of racial oppression by minority groups."			"Wright, Reinhard."	"M.S."	"University of Washington"		"890516s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"39 [1] leaf"			"19712042"
"The impact of intelligence and experience on the performance of army line and staff officers /"		"by Mitchell McGeever Zais."	"Zais, Mitchell M."	"M.S."	"University of Washington"		"790724s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 99 leaves :"			"5203776"
"Women in battering relationships :"	"the parameters of abuse /"	"by Deborah Maureen Anapol."	"Anapol, Deborah Maureen."	"Ph. D."	"University of Washington"	"1981"	"810618s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 127 leaves "			"7511588"
"The prediction of combat effective leadership /"		"by Jeffrey Wayne Anderson."	"Anderson, Jeffrey Wayne."		"University of Washington"		"800828s1980\\\\xx\\\\\\\bmt\\000\0\eng\d"	"iv, 133 leaves "		"http://hdl.handle.net/1773/9052;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8026192"	"6663383"
"Interpersonal stress and academic performance /"		"by Valerie Elizabeth Barnes."	"Barnes, Valerie Elizabeth."	"M.S."	"University of Washington"	"1981"	"820302s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 53 leaves :"			"8203869"
"Alcohol-related expectancies as defined by phase of intoxication and drinking experience /"		"by Lillian Lair Southwick."	"Bensley, Lillian Southwick."	"M.S."	"University of Washington"		"800513s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 34 leaves "			"6313781"
"The role of construct accessibility in judgments about alcoholism by offspring of alcoholics /"		"by Lillian Lair Southwick."	"Bensley, Lillian Southwick."	"Ph. D."	"University of Washington"	"1982"	"830204s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 63 leaves "			"9189725"
"Relapse prevention in the treatment of cigarette smokers /"		"by Denise Marie Boelens."	"Boelens, Denise Marie."		"University of Washington"		"801014s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 188 leaves :"			"6822388"
"Leader-superior stress, personality, job satisfaction, and performance :"	"another look at the interrelationships of some old constructs in the modern large bureaucracy /"	"by Donald Fredrick Borden."	"Borden, Donald Fredrick."		"University of Washington"		"800408s1980\\\\xx\a\\\\\bmt\\000\0\eng\d"	"xiv, 247 leaves :"		"http://hdl.handle.net/1773/9095;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8013496"	"6177317"
"Role of conditioned contextual stimuli in two effects of retaining the unconditioned stimulus during extinction /"		"by Mark Earhart Bouton."	"Bouton, Mark Earhart."		"University of Washington"		"801015s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 67 leaves, 4 unnumbered leaves of plates :"			"6826576"
"Learned helplessness :"	"when do people show facilitation effects and when do they show helplessness /"	"by Carla K. Bradshaw."	"Bradshaw, Carla K."	"M.S."	"University of Washington"		"800513s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 34 leaves "			"6313154"
"Features used in basic-level categorizations by children and adults /"		"by Norma Lynn Brown."	"Brown, Norma Lynn."		"University of Washington"		"800828s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 124 leaves :"			"6663628"
"Evoked responses in the fetal alcohol syndrome /"		"by Veronica Ellen Buffington."	"Buffington, Veronica Ellen."	"Ph. D."	"University of Washington"	"1981"	"811117s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 118 leaves :"			"7934329"
"Psychological aspects of cardiac rehabilitation :"	"selected MMPI scales and other variables related to effective cardiac rehabilitation /"	"by Felipe Gonzalez Castro."	"Castro, Felipe Gonzalez."	"Ph. D."	"University of Washington"	"1981"	"811009s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 174 leaves :"			"7832698"
"Cognitive synergism of pharmacological and placebo analgesia :"	"behavioral and brain evoked potential assessment /"	"by Chao-Nan Andrew Chen."	"Chen, Chao-Nan Andrew."		"University of Washington"		"801016s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 107 leaves :"			"6830878"
"The contribution of giftedness to the early development of perspective-taking skills /"		"by Donna Suzanne Cohen."	"Cohen, Donna Suzanne."	"M.S."	"University of Washington"	"1981"	"810810s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 14 leaves "			"7654954"
"Access and judgment in semantic memory /"		"by William George Cole."	"Cole, William George."		"University of Washington"		"800828s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 109 leaves :"			"6663545"
"The relationship of perceived social support and self-efficacy to major and minor stresses /"		"by David Brian Coppel."	"Coppel, David Brian."		"University of Washington"		"801015s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 114 leaves "			"6826292"
"Alcohol and conflict :"	"the helpful drunk /"	"by Barbara Critchlow."	"Critchlow, Barbara."	"M.S."	"University of Washington"	"1982"	"820513s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 26 leaves "			"8423388"
"Drinking behavior, personality factors and high-risk driving /"		"by Dennis Michael Donovan."	"Donovan, Dennis Michael."	"Ph. D."	"University of Washington"	"1980"	"810205s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 173 leaves "			"7106010"
"Mothers' disciplinary responses under controllable and uncontrollable stress :"	"a child abuse analogue /"	"by Lynne Donna Doran."	"Doran, Lynne Donna."	"Ph. D."	"University of Washington"	"1981"	"811008s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 128 leaves "			"7829698"
"Voting intention and voting behaviors :"	"a search for a mediating process /"	"by Kyoko Hisaka Edwards."	"Edwards, Kyoko Hisaka."	"M.S."	"University of Washington"	"1981"	"820219s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 60 leaves "			"8174070"
"Stress management and child management with abusive parents /"		"by Kelly Joan Egan."	"Egan, Kelly Joan."	"Ph. D."	"University of Washington"	"1980"	"810105s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 112 leaves "			"7045929"
"Naloxone and Pavlovian fear conditioning /"		"by Michael S. Fanselow."	"Fanselow, Michael S."		"University of Washington"		"801016s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"iii, 41 leaves, 2 unnumbered leaves of plates :"			"6830933"
"Interest groups and political party organization :"	"the Japanese parties in the constituencies /"	"by James John Foster."	"Foster, James John."		"University of Washington"		"801016s1980\\\\xx\\\\\\\bmt\\000\0\eng\d"	"xv, 532 leaves "		"http://hdl.handle.net/1773/9000;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8029757"	"6830739"
"The effects of interpersonal stress on leadership effectiveness /"		"by Dean Elliott Frost."	"Frost, Dean Elliott."	"Ph. D."	"University of Washington"	"1981"	"811009s1981\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vi, 123, [1] leaves :"		"http://hdl.handle.net/1773/9016;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8126102"	"7832780"
"The mediating effects of interpersonal stress on managerial intelligence and experience utilization /"		"by Dean Elliott Frost."	"Frost, Dean Elliott."	"M.S."	"University of Washington"		"800805s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 66 leaves :"			"6587621"
"Blood pressure in blacks and whites :"	"life stress and personality factors /"	"by Wayne M. Fulton."	"Fulton, Wayne M."		"University of Washington"		"800513s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 117 leaves "			"6313072"
