245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Metabolism of aflatoxin epoxide by glutathione S-transferase :"	"new insights into GST function /"	"by Thomas Erik McHugh."	"McHugh, Thomas Erik."	"Ph. D."	"University of Washington"	"1997"	"980812s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 71 leaves :"		"http://hdl.handle.net/1773/8446"	"39684320"
"Establishment of a novel method for analyzing cell-specific changes in gene expression /"		"by Mark Joseph McMillan, Jr."	"McMillan, Mark Joseph."	"M.S."	"University of Washington"	"1998"	"990224s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 102 leaves :"			"40851424"
"Effects of methylmercury on the cell cycle of mouse embryonic fibroblasts of different p21 and p53 genotypes /"		"Maria Aileen Caligagan Mendoza."	"Mendoza, Maria Aileen Caligagan."	"M.S."	"University of Washington"	"1999"	"000426s1999\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 65 leaves, 2 unnumbered leaves of plates :"			"43932876"
"Human fatigue at U.S. Coast Guard motorlifeboat stations /"		"by Tommey H. Meyers."	"Meyers, Tommey H."	"M.S."	"University of Washington"	"1997"	"980325s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xviii, 155 leaves :"			"38848734"
"Comparison of the efficacies of troubleshooting methodologies for ventilation systems :"	"a field study /"	"by Douglas H. Moody."	"Moody, Douglas H."	"M.S."	"University of Washington"	"1996"	"970304s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 78 pages :"			"36483381"
"An assessment of occupational exposure to respirable particulates and sulfur dioxide during aluminum smelter potroom operations /"		"by Patrick Moore."	"Moore, Patrick,1959-"	"M.S."	"University of Washington"	"1998"	"990224s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 91 leaves :"			"40852074"
"An assessment of occupational noise exposures in four construction trades /"		"by Richard Neitzel."	"Neitzel, Richard."	"M.S."	"University of Washington"	"1998"	"990225s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 54 leaves :"			"40859350"
"Effects of ozone exposure on nuclear factor-Kappa B activation and tumor necrosis factor-Alpha expression in human nasal epithelial cells /"		"by Brian Gene Nichols."	"Nichols, Brian Gene."	"M.S."	"University of Washington"	"1999"	"000413s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 34 leaves :"			"43846251"
"Public willingness to pay for improvements in visibility and air quality /"		"by Greg Nothstein."	"Nothstein, Greg."	"M.S."	"University of Washington"	"1998"	"981230s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 147 leaves :"			"40557758"
"Mechanisms of methylmercury-induced toxicity in primary embryonic CNS cells :"	"the role of cell cycle regulatory genes and glutathione /"	"by Ying-Chung Ou."	"Ou, Ying-Chung."	"Ph. D."	"University of Washington"	"1997"	"980519s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 168 leaves :"		"http://hdl.handle.net/1773/8453"	"39147023"
"Radiographic estimation of total lung capacity in patients with respiratory disease /"		"by George P. Pappas."	"Pappas, George P."	"M.P.H."	"University of Washington"	"1996"	"970313s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 23 leaves "			"36546208"
"The effect of recreation on biotic integrity of small streams in Grand Teton National Park /"		"by Ashley Jane Patterson."	"Patterson, Ashley Jane."	"M.S."	"University of Washington"	"1996"	"970520s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 98 leaves :"			"36941057"
"Demolition worker lead exposures :"	"a predictive model using workplace variables /"	"by Morgan P. Perry."	"Perry, Morgan P."	"M.S."	"University of Washington"	"1996"	"971119s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 102 leaves :"			"37968901"
"Effects of 2,3-dimercapto-1-propanesulfonic acid (DMPS) on tissue and urine mercury and porphyrin levels of methyl mercury-exposed rats /"		"by Stephanie Donnell Pingree."	"Pingree, Stephanie Donnell."	"M.S."	"University of Washington"	"1999"	"000426s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 107 leaves :"			"43934684"
"Comparison of efficacies of current methods for troubleshooting industrial exhaust ventilation systems to a proposed new method /"		"by Ann Pinsky."	"Pinsky, Ann."	"M.S."	"University of Washington"	"1996"	"961105s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 83 leaves :"			"35848317"
"Comparison of the permeation rates of selected glove materials by mixtures of methyl ethyl ketone and toluene at skin and room temperatures /"		"by Joshua M. Porton."	"Porton, Joshua M."	"M.S."	"University of Washington"	"1999"	"000410s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 101 leaves :"			"43814108"
"RNA amplification and reverse northern analysis to measure gene expression changes in MeHg exposed mice /"		"by Sean Douglas Quigley."	"Quigley, Sean Douglas."	"M.S."	"University of Washington"	"1997"	"981001s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 30 leaves :"			"39977474"
"Identification and functional characterization of polymorphisms present in the 5' upstream region of the human microsomal epoxide hydrolase gene /"		"by Stuart D. Raaka."	"Raaka, Stuart D."	"M.S."	"University of Washington"	"1997"	"971202s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 31 leaves :"			"38028582"
"A cross-sectional study of respiratory effects in hard metal tool grinders /"		"by Preetha Rajaraman."	"Rajaraman, Preetha."	"M.S."	"University of Washington"	"1997"	"980527s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 69 leaves :"			"39187809"
"Cloning, sequencing, and expression of mouse glutamate-cysteine ligase in cultured mammalian cells :"	"effects on resistance to oxidative stress /"	"by Lynnda Louise Reid."	"Reid, Lynnda Louise."	"Ph. D."	"University of Washington"	"1996"	"970327s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 118 leaves :"			"36642089"
"Noise exposure to electricians in the construction industry /"		"by Kyle Ren."	"Ren, Kyle."	"M.S."	"University of Washington"	"1999"	"000410s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves "			"43814231"
"Multiparameter analysis of surface receptor expression and cell cycle progression in peripheral blood lymphocytes /"		"Michael Thomas Rosato."	"Rosato, Michael Thomas."	"M.S."	"University of Washington"	"1999"	"000511s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 51 leaves :"			"44037295"
"An evaluation of Fourier transform infrared (FTIR) spectroscopy for detecting organic solvents in expired breath /"		"by Martin Andrew Rose."	"Rose, Martin Andrew."	"M.S."	"University of Washington"	"1996"	"970604s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 52 leaves :"			"37016055"
"Development of an observational assessment tool to quantify hazards associated with acute injuries and fatalities in the construction industry /"		"by Jason Sanders."	"Sanders, Jason,1969-"	"M.S."	"University of Washington"	"1996"	"970528s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 83 leaves :"			"36975826"
"Effects of uncertainties on exposure estimates to methylmercury :"	"a Monte Carlo analysis of biomarkers of exposure vs. predictive dietary estimation /"	"by Ravi N. Sanga."	"Sanga, Ravi N."	"M.S."	"University of Washington"	"1998"	"990310s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 78 leaves :"			"40941333"
"Ventilatory capacity in retired career painters /"		"by Cynthia Lynn Schumacher."	"Schumacher, Cynthia Lynn."	"M.P.H."	"University of Washington"	"1996"	"970102s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 17 leaves "			"36151045"
"Developmental toxicity of alkylating agents in differentiating cell cultures /"		"by Marguerite R. Seeley."	"Seeley, Marguerite R."	"Ph. D."	"University of Washington"	"1996"	"971119s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 140 leaves :"		"http://hdl.handle.net/1773/8464"	"37972511"
"Identification and characterization of elements regulating the expression of the phenobarbital-inducible CYP2B1 and CYP2B2 genes /"		"by Karen Marie Sommer."	"Sommer, Karen Marie."	"Ph. D."	"University of Washington"	"1996"	"970529s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 78 leaves :"		"http://hdl.handle.net/1773/8477"	"36983083"
"A comparison of upper extremity physical risk factor measurement methods /"		"by Peregrin Spielholz."	"Spielholz, Peregrin."	"Ph. D."	"University of Washington"	"1999"	"000417s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 182 leaves :"		"http://hdl.handle.net/1773/8468;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936486"	"43870120"
"In vitro characterization of canine hepatic aflatoxin metabolism /"		"by Marc L. Stifelman."	"Stifelman, Marc L."	"M.S."	"University of Washington"	"1998"	"991013s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 78 leaves :"			"42635256"
"Heart rate variability in farm workers exposed to organophosphate pesticides /"		"by David Suchard."	"Suchard, David."	"M.S."	"University of Washington"	"1998"	"990302s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 86 leaves :"			"40887875"
"Systematic evaluation of hearing conservation plans :"	"a pilot project /"	"by Susan Swan."	"Swan, Susan,1957-"	"M.S."	"University of Washington"	"1999"	"000501s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 47 leaves :"			"43959510"
"Glycophorin A :"	"a potential bio-marker for the mutagenic effects of pesticides /"	"by Timothy Keen Takaro."	"Takaro, Timothy Keen."	"M.S."	"University of Washington"	"1996"	"961203s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 29 leaves :"			"36029370"
"Modulation of glutathione associated with methylmercury exposure in mice /"		"by Sally A. Thompson."	"Thompson, Sally A."	"Ph. D."	"University of Washington"	"1996"	"971124s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 147 leaves :"		"http://hdl.handle.net/1773/8461"	"37999393"
"Dietary antioxidants and ozone-induced bronchial hyperresponsiveness in asthmatic adults /"		"by Carol A. Trenga."	"Trenga, Carol A."	"Ph. D."	"University of Washington"	"1997"	"980224s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 91 leaves :"		"http://hdl.handle.net/1773/8462"	"38502841"
"Role of glutathione S-transferase Mu and Theta polymorphisms in determining susceptibility to esophageal and stomach cancers /"		"by Michaela N. Trusty."	"Trusty, Michaela N."	"M.S."	"University of Washington"	"1996"	"970512s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 69 leaves :"			"36892233"
"The role of a glutathione S-transferase Pi polymorphism in determining susceptibility to disease /"		"by Jason M. Van Loo."	"Van Loo, Jason M."	"M.S."	"University of Washington"	"1997"	"980618s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 67 leaves :"			"39312773"
"A retrospective interpretation of PCB concentrations in fish tissue /"		"by Anne Falconer Vielmetti."	"Vielmetti, Anne Falconer."	"M.S."	"University of Washington"	"1996"	"970612s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 97 leaves :"			"37106653"
"Detection of cytochrome P450 mRNA in tissue sections and cell lines using enzyme-labeled fluorescence in situ hybridization /"		"by Catherine Villaroman."	"Villaroman, Catherine."	"M.S."	"University of Washington"	"1996"	"970612s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 63 leaves :"			"37106126"
"Gene expression patterns as potential biomarkers of heavy metal exposure in terrestrial ecosystems /"		"by Melinda Anne Vredevoogd."	"Vredevoogd, Melinda Anne."	"M.S."	"University of Washington"	"1998"	"990916s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 87 leaves :"			"42382266"
"Identification of hepatic glutathione s-transferase(s) involved in aflatoxin B1-8, 9-epoxide conjugating activity in the non-human primate Macaca fascicularis /"		"by Changhong Wang."	"Wang, Changhong."	"Ph. D."	"University of Washington"	"1999"	"000412s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 134 leaves :"		"http://hdl.handle.net/1773/8443;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936501"	"43839511"
"Investigation of measurement error and possible shortcut methods in determining mean velocity in ducts /"		"by Lena Tse-Ju Wang."	"Wang, Lena Tse-Ju."	"M.S."	"University of Washington"	"1997"	"980610s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 69 leaves :"			"39267915"
"Validation studies of Monte Carlo modeling of children's pesticide and arsenic exposure due to residential soil contamination /"		"by Ann Wawrukiewicz."	"Wawrukiewicz, Ann."	"M.S."	"University of Washington"	"1997"	"980610s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 74 leaves :"			"39267082"
"Exposure to 60hz electromagnetic fields increases the proliferation of human astrocytoma cells /"		"by Min Wei."	"Wei, Min,1970 April 8-"	"M.S."	"University of Washington"	"1997"	"980618s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 59 leaves :"			"39312737"
"Polymorphisms as biomarkers for sensitivity to inhaled sulfur dioxide in subjects with asthma /"		"Debra L. Winterton."	"Winterton, Debra L."	"M.S."	"University of Washington"	"1999"	"000504s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 42 leaves :"			"43981220"
"Use of children's activity patterns in dermal soil exposure assessment /"		"Eva Y. Wong."	"Wong, Eva Y."	"M.S."	"University of Washington"	"1999"	"000504s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 99 leaves :"			"43981106"
"Radon-222 decay series measurement methodologies for application in indoor air surveys /"		"by Jason D. Wong."	"Wong, Jason D.,1972-"	"M.S."	"University of Washington"	"1996"	"970528s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 56 leaves :"			"36973890"
"Evaluating a radial beam geometry for mapping indoor air contaminants :"	"OP-FTIR application to locate a leak in indoor environments /"	"by Chang-fu Wu."	"Wu, Chang-fu."	"M.S."	"University of Washington"	"1998"	"991011s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 96 leaves :"			"42613080"
"Comparison of molecular subtyping methods for E. coli O157:H7 :"	"their utility in epidemiological investigations /"	"by Pi-ching Peggy Yang."	"Yang, Pi-ching Peggy."	"M.S."	"University of Washington"	"1998"	"990311s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 51 leaves :"			"40944780"
"Human subject exposures working at a downdraft hood under different crossdraft and face velocities /"		"by David Yu."	"Yu, David,1972-"	"M.S."	"University of Washington"	"1996"	"970520s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 49 leaves :"			"36941264"
"The relationship between atmospheric and urinary fluoride concentrations in potroom workers /"		"by Brian Zevenbergen."	"Zevenbergen, Brian."	"M.S."	"University of Washington"	"1997"	"981103s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 66 leaves :"			"40224586"
"Development of a potential biomarker of environmental wood smoke exposures /"		"by Xiaoqiang Zhu."	"Zhu, Xiaoqiang."	"M.S."	"University of Washington"	"1998"	"991011s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 118 leaves :"			"42612847"
"Agricultural injuries among adult Hispanic farm workers /"		"by Diane Yoder."	"Yoder, Diane."	"M.S."	"University of Washington"	"2000"	"010313s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 118 leaves "			"46438878"
"Evaluation of passive samplers for monitoring six aldehyde compounds /"		"Hongbin Xiao."	"Xiao, Hongbin."	"M.S."	"University of Washington"	"2000"	"010627s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 83 leaves :"			"47204138"
"Effects of glutamate-cysteine ligase overexpression on DNA damage and survival rates in HEPA-1 cells /"		"Shengli Shi."	"Shi, Shengli,1967-"	"M.S."	"University of Washington"	"2000"	"010627s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 43 leaves :"			"47207159"
"Effects of sodium arsenite on the cell cycle of primary rat midbrain neuroepithelial cells /"		"Emily M. Schneider."	"Schneider, Emily M."	"M.S."	"University of Washington"	"2000"	"010430s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 73 leaves :"			"46842925"
"The effect of vitamin C on glutathione depletion in A549 cells after exposure to ozone /"		"Amy Scanlon."	"Scanlon, Amy."	"M.S."	"University of Washington"	"2000"	"010604s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 39 leaves :"			"47060468"
"Field evaluation of a multiple beam sampling strategy for open path fourier transform infrared spectrometer monitoring /"		"Keone Wah Chan Pang."	"Pang, Keone Wah Chan."	"M.P.H."	"University of Washington"	"2000"	"010502s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 142 leaves :"			"46862690"
"Children's exposure to lead and arsenic in orchard soils /"		"Gary Joseph Palcisko."	"Palcisko, Gary Joseph."	"M.S."	"University of Washington"	"2000"	"010501s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 139 leaves :"			"46850806"
"An electromagnetic field exposure assessment of airline ground crew workers :"	"a comparison of metrics /"	"by Claire A. Olsovsky."	"Olsovsky, Claire A."	"M.S."	"University of Washington"	"2000"	"010222s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 52 leaves :"			"46311856"
"The role of oxidative stress in NF-[kappa] B activation in pulmonary arterial endothelial and kidney epithelial cells /"		"Matthew Bruce McQueen."	"McQueen, Matthew Bruce."	"M.S."	"University of Washington"	"2000"	"010423s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 85 leaves :"			"46799504"
"A pilot study evaluating the feasibility of a case-control design using postal questionnaires and existing water quality data to investigate the risk of spontaneous abortion associated with nitrate exposure from drinking water in Northwest Washington /"		"Karen J. Marienau."	"Marienau, Karen J."	"M.P.H."	"University of Washington"	"2000"	"010221s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 49 leaves :"			"46161666"
"Toxicokinetic and toxicodynamic modeling of the effects of methyl mercury on development of the embryonic rat midbrain /"		"Thomas A. Lewandowski."	"Lewandowski, Thomas A."	"Ph. D."	"University of Washington"	"2000"	"010522s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 189 leaves :"		"http://hdl.handle.net/1773/8450;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995400"	"46987679"
"Activation of glutamate-cysteine ligase in lymphocytes /"		"Cecile M. Krejsa."	"Krejsa, Cecile M.,1964-"	"Ph. D."	"University of Washington"	"2000"	"010522s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 169 leaves :"		"http://hdl.handle.net/1773/8473;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995393"	"46987911"
"Estimates of human exposure to PCBs and associated health risks from dietary seafood /"		"by Nancy Judd."	"Judd, Nancy."	"M.S."	"University of Washington"	"2000"	"010208s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 81 leaves :"			"45877969"
"The effect of varying concentrations of chemical mixtures containing toluene and methyl isobutyl ketone on the accuracy of collection in active and passive samplers /"		"Douglas O. Johns."	"Johns, Douglas O."	"M.S."	"University of Washington"	"2000"	"010208s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 67 leaves :"			"45878154"
"Emergency department visits for childhood asthma and proximity of residence to vehicular traffic /"		"Jiho C. Huang."	"Huang, Jiho C."	"M.P.H."	"University of Washington"	"2000"	"010322s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 61 leaves :"			"46541629"
"Validation of five checklists used to assess risk factors associated with musculoskeletal disorders of the upper extremities /"		"Barbara Ann Faville."	"Faville, Barbara Ann."	"M.S."	"University of Washington"	"2000"	"010321s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 86 leaves :"			"46519161"
"Measuring and modeling dermal absorption of pesticide residues /"		"by Edward M. Doran."	"Doran, Edward M."	"Ph. D."	"University of Washington"	"2000"	"010320s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 294 leaves :"		"http://hdl.handle.net/1773/8454;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983471"	"46489568"
"Evaluation of organophosphorous pesticide exposure in children of agricultural families in the lower Yakima Valley /"		"Cynthia Leigh Curl."	"Curl, Cynthia Leigh."	"M.S."	"University of Washington"	"2000"	"001026s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 153 leaves :"			"45234462"
"The effect of local exhaust ventilation controls on dust exposures during masonry activities /"		"by Gerry Croteau."	"Croteau, Gerry."	"M.S."	"University of Washington"	"2000"	"010122s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 80 leaves :"			"45764472"
"The effects of prenatal methanol exposure on simple and choice reaction time in nonhuman primates /"		"Alma M. Cárdenas."	"Cárdenas, Alma M."	"M.S."	"University of Washington"	"2000"	"010516s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 90 leaves :"			"46957713"
"Exposure to particulate matter among older adults with chronic obstructive pulmonary disease :"	"relation between personal, indoor, and outdoor concentrations /"	"by Michael Box."	"Box, Michael."	"M.S."	"University of Washington"	"2000"	"010319s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 69 leaves :"			"46480972"
"A telephone survey of work and injuries in teenage agricultural workers in an eastern Washington community /"		"David Bonauto."	"Bonauto, David."	"M.P.H."	"University of Washington"	"2000"	"010319s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 70 leaves "			"46480857"
"A pilot study to evaluate the exposure assessment of Lyme disease and human ehrlichioses /"		"Michelle Lee Bell."	"Bell, Michelle Lee."	"M.S."	"University of Washington"	"2000"	"010319s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 37 leaves :"			"46480795"
"A physiologically based toxicokinetic model of xylene inhalation exposure in Caucasian men and a correlation study of individual kinetic and anthropometric parameters /"		"Julie Christine Adams."	"Adams, Julie Christine."	"M.S."	"University of Washington"	"2000"	"001114s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 52 leaves :"			"45349054"
"The validity of supervisor assessments in identifying ergonomic risk factors /"		"Lori L. Winnemuller."	"Winnemuller, Lori L."	"M.S."	"University of Washington"	"2001"	"011203s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 106 leaves :"			"48523581"
"Accuracy of construction task recall for epidemiological exposure assessment to noise /"		"Carolyn Kay Reeb Whitaker."	"Whitaker, Carolyn Kay Reeb."	"M.S."	"University of Washington"	"2001"	"011203s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 36 leaves :"			"48523524"
"Farm exposures to deposited arsenic and lead on Vashon/Maury Island /"		"Sarah Gene Weppner."	"Weppner, Sarah Gene."	"M.S."	"University of Washington"	"2001"	"020805s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 203 leaves :"			"50298244"
"The cardio-respiratory effects of 300 ppb nitrogen dioxide in healthy elderly subjects /"		"by Hongxia Wang."	"Wang, Hongxia,1972-"	"M.S."	"University of Washington"	"2001"	"011203s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 44 leaves :"			"48521838"
"Use of a questionnaire to enhance the occupational and environmental history taking in a family practice clinic /"		"by Jeffery N. Thompson."	"Thompson, Jeffery N."	"M.P.H."	"University of Washington"	"2001"	"010910s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 23 leaves "			"47934282"
"An assessment of lung disease and silica exposure in a stone carving company in Chonburi Province, Thailand /"		"by Tanongsak Yingratanasuk."	"Thanongsak Yingrattanasuk."	"M.S."	"University of Washington"	"2001"	"011205s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 100 leaves :"			"48540309"
"Respirable dust and silica exposures during construction activities /"		"Maria Kate Majar."	"Majar, Maria Kate."	"M.S."	"University of Washington"	"2001"	"011114s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 58 leaves :"			"48427556"
"The effect of inorganic lead on DNA synthesis in 1321N1 human astrocytoma cells :"	"roles of protein kinase C and mitogen activated protein kinases /"	"by Hailing Lu."	"Lu, Hailing."	"Ph. D."	"University of Washington"	"2001"	"020401s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 96 leaves :"		"http://hdl.handle.net/1773/8458;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014096"	"49499902"
"Systematic observation of noise exposure and hearing protector use in worksites in two noisy industries /"		"Robert D. Leo."	"Leo, Robert D."	"M.S."	"University of Washington"	"2001"	"020717s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 34 leaves :"			"50190011"
"Demographics of hoarders in the city of Seattle /"		"Kimquy Kieu."	"Kieu, Kimquy."	"M.P.H."	"University of Washington"	"2001"	"011105s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 65 leaves :"			"48273001"
"Regulation of the mouse glutamate-L-cysteine ligase modifier subunit gene /"		"Francesca Noël Hudson."	"Hudson, Francesca Noël,1968-"	"Ph. D."	"University of Washington"	"2001"	"020710s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 93 leaves :"		"http://hdl.handle.net/1773/8456"	"50145921"
"A biologically-based dose-response model for ethanol-induced developmental neurotoxicity /"		"Julia M. Hoeft."	"Hoeft, Julia M."	"M.S."	"University of Washington"	"2001"	"011016s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 70 leaves :"			"48157511"
"Spatial characteristics of fine particulate matter and nitrogen dioxide in Seattle :"	"identifying representative monitoring sites /"	"by Emily Goswami."	"Goswami, Emily."	"M.S."	"University of Washington"	"2001"	"011105s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 42 leaves :"			"48273781"
"Short-term effects of particulate matter on the cardiopulmonary system of C57/BL6 and ApoE knockout mice /"		"Prajakta Ghatpande."	"Ghatpande, Prajakta."	"M.S."	"University of Washington"	"2001"	"020709s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 79 leaves :"			"50140801"
"Glutamate-cysteine ligase expression in the mouse /"		"Dolores Diaz."	"Diaz, Dolores."	"Ph. D."	"University of Washington"	"2001"	"020117s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 109 leaves :"		"http://hdl.handle.net/1773/8476;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022829"	"48805584"
"Apoptosis :"	"a novel endpoint for chlorpyrifos-induced neurotoxicity /"	"Anne Sylvie Caughlan."	"Caughlan, Anne Sylvie."	"M.S."	"University of Washington"	"2001"	"011008s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 65 leaves :"			"48104341"
"Neurodevelopmental toxicity of toluene /"		"Mark P. Burry."	"Burry, Mark P."	"M.S."	"University of Washington"	"2001"	"020129s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 71 leaves :"			"48887215"
"Identification and characterization of a human glutathione S-transferase M2-2 variant /"		"Christine M. Bellas."	"Bellas, Christine M."	"M.S."	"University of Washington"	"2001"	"020129s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves :"			"48888497"
