245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Multiple zebrafish Atoh1 genes specify a diversity of neuronal types in the zebrafish hindbrain /"		"Chelsea U. Kidwell."	"Kidwell, Chelsea U.,author."	"Ph. D."	"University of Washington"	"2016"	"170405t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (56 pages) :"	"Moens, Cecilia,1964-degree supervisor."	"http://hdl.handle.net/1773/38071"	"981487397"
"Biotic interactions shift across temperature and ontogeny in an intertidal barnacle /"		"William King."	"King, William,1992-author."	"Ph. D."	"University of Washington"	"2019."	"191122t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (158 pages) :"	"Sebens, Kenneth P.(Kenneth Peter),1950-degree supervisor."	"http://hdl.handle.net/1773/44727"	"1128296824"
"Determining day length and temperature regulation of flowering :"	"a molecular and modelling approach /"	"Hannah A. Kinmonth-Schultz."	"Kinmonth-Schultz, Hannah Abigail,author."	"Ph. D."	"University of Washington"	"2016"	"161017t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (various pagings) :"	"Imaizumi, Takato,degree supervisor."	"http://hdl.handle.net/1773/37034"	"960820581"
"Ecosystem and large-scale climate impacts of plant leaf dynamics /"		"Marlies Kovenock."	"Kovenock, Marlies,author."	"Ph. D."	"University of Washington"	"2019."	"190906t20192019wauab\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 166 pages) :"	"Swann, Abigail L. S.,degree supervisor."	"http://hdl.handle.net/1773/44061"	"1117508897"
"Changes in molecular integrity of chloroplast DNA and mitochondrial DNA in maize /"		"Rachana A. Kumar."	"Kumar, Rachana A.,author."	"Ph. D."	"University of Washington"	"2014"	"150319t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 209 pages) :"	"Bendich, Arnold J.,1942-degree supervisor.http://www.wikidata.org/entity/Q100985802"	"http://hdl.handle.net/1773/27415"	"905261500"
"From fossils to physiology :"	"testing the functional significance of leaf shape /"	"Melissa Lacey."	"Lacey, Melissa(Melissa Erin),author."	"Ph. D."	"University of Washington"	"2019."	"200218t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii pages, 61 unnumbered pages) :"	"Van Volkenburgh, Elizabeth,degree supervisor.http://www.wikidata.org/entity/Q65555954"	"http://hdl.handle.net/1773/45116"	"1140979551"
"From genetics to behavior, the dynamics and mechanisms of adult neurogenesis in a sensorimotor circuit /"		"Tracy A. Larson."	"Larson, Tracy A.,1985-author."	"Ph. D."	"University of Washington"	"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (171 pages) :"	"Brenowitz, Eliot A.,1953-degree supervisor."	"http://hdl.handle.net/1773/27417"	"905545512"
"Regulation of dendrite growth, placement, and patterning in Drosophila melanogaster class 4 dendrite arborization neurons /"		"Jiae Lee."	"Lee, Jiae,1982-author."	"Ph. D."	"University of Washington"	"2016"	"160810t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (57 unnumbered pages) :"	"Parrish, Jay(Jay Zachary),degree supervisor."	"http://hdl.handle.net/1773/36499"	"956460886"
"Sensory ecology, morphology and behavior of Neotropical leaf-nosed bats /"		"Leith B. Miller."	"Leiser-Miller, Leith B.,author.http://www.wikidata.org/entity/Q106628584"	"Ph. D."	"University of Washington"	"2019."	"190906t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (123 pages) :"	"Santana, Sharlene E.,degree supervisor.http://www.wikidata.org/entity/Q87726681"	"http://hdl.handle.net/1773/44060"	"1117508908"
"Fate plasticity and reprogramming in genetically distinct populations of Danio leucophores /"		"Victor Maxwell Lewis."	"Lewis, Victor Maxwell,author."	"Ph. D."	"University of Washington"	"2019."	"190906t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 76 pages) :"	"Parichy, David M.,degree supervisor.http://www.wikidata.org/entity/Q90269438;Raible, David W.,degree supervisor."	"http://hdl.handle.net/1773/44062"	"1117509099"
"Functions of the SLC36 transporter Pathetic in growth control of Drosophila sensory neurons /"		"Wen-Yang Lin."	"Lin, Wen-Yang,1983-author."	"Ph. D."	"University of Washington"	"2016"	"161017t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (119 pages) :"	"Parrish, Jay(Jay Zachary),degree supervisor."	"http://hdl.handle.net/1773/37035"	"960820627"
"Gene flow and models of avian speciation in tropical mountains /"		"Ethan Linck."	"Linck, Ethan,author.http://www.wikidata.org/entity/Q88480274"	"Ph. D."	"University of Washington"	"2019."	"190906t20192019wauab\\\obm\\s000\0\eng\d"	"1 online resource (vii, 110 pages) :"	"Klicka, John,1956-degree supervisor.http://www.wikidata.org/entity/Q25437967"	"http://hdl.handle.net/1773/44056"	"1117508871"
"Local ecosystem processes modulate ocean acidification and its effect on benthic foundation species /"		"Alexander T. Lowe."	"Lowe, Alexander T.(Alexander Trent),author."	"Ph. D."	"University of Washington"	"2018."	"190415t20182018wauab\\\obm\\s000\0\eng\d"	"1 online resource (ii, 98 pages) :"	"Ruesink, Jennifer L.,degree supervisor."	"http://hdl.handle.net/1773/43307"	"1097200897"
"Biologic monitoring of environmental contaminants in marine (killer whale) and terrestrial (caribou, moose, and wolf) wildlife populations using scat samples /"		"Jessica I. Lundin."	"Lundin, Jessica I.,author."	"Ph. D."	"University of Washington"	"2015"	"151215t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 127 pages) :"	"Wasser, Samuel K.,degree supervisor."	"http://hdl.handle.net/1773/33598"	"932259558"
"Exploring the mechanisms of regeneration in Ptychodera flava /"		"Shawn M. Luttrell."	"Luttrell, Shawn M.,author."	"Ph. D."	"University of Washington"	"2017"	"171208t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (119 pages) :"	"Swalla, Billie J.,degree supervisor.http://www.wikidata.org/entity/Q67384722"	"http://hdl.handle.net/1773/40499"	"1014344179"
"Embryonic xanthophore fate in the zebrafish, Danio rerio /"		"Anna McCann."	"McCann, Anna,author."	"M.S."	"University of Washington"	"2014"	"140911t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (1 volume (unpaged)) :"	"Parichy, David M.,degree supervisor.http://www.wikidata.org/entity/Q90269438"	"http://hdl.handle.net/1773/25339"	"890403210"
"From species to populations :"	"genetic and eco-physiological divergence across Puerto Rican Anolis lizards /"	"Matthew T. McElroy."	"McElroy, Matthew T.,author."	"Ph. D."	"University of Washington"	"2018"	"180706t20182018wauab\\\obm\\s000\0\eng\d"	"1 online resource (126 pages) :"	"Leaché, Adam D.,degree supervisor.http://www.wikidata.org/entity/Q23071003"	"http://hdl.handle.net/1773/41743"	"1043359513"
"Sex and fear :"	"mathematical models of mate choice, parental care, and maladaptive anxiety /"	"Frazer Meacham."	"Meacham, Frazer,author."	"Ph. D."	"University of Washington"	"2018"	"181121t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 102 pages) :"	"Bergstrom, Carl T.,degree supervisor,contributor.;Perlmutter, Aaron K.,contributor.;Getty, Thomas(Zoologist),contributor."	"http://hdl.handle.net/1773/42209"	"1066743508"
"Evolution of the rbcS gene family in Solanaceae :"	"concerted evolution and gain and loss of introns, with a description of new statistical guidelines for determining the number of unique gene copies /"	"Ryan J. Miller."	"Miller, Ryan J.(Ryan Jarek),author."	"Ph. D."	"University of Washington"	"2014"	"150128t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 119 pages) :"	"Olmstead, Richard G.,degree supervisor."	"http://hdl.handle.net/1773/26930"	"900898093"
"Elevated temperature and ocean acidification alter mechanics of mussel attachment /"		"Laura Anne Newcomb."	"Newcomb, Laura Anne,author."	"Ph. D."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 116 pages) :"	"Carrington, Emily(Marine biologist),degree supervisor.http://www.wikidata.org/entity/Q91113376"	"http://hdl.handle.net/1773/35134"	"945931553"
"Cellular interactions during zebrafish adult stripe formation and implications for pigment pattern evolution /"		"Larissa Blythe Patterson."	"Patterson, Larissa Blythe,author."	"Ph. D."	"University of Washington"	"2014"	"140915t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 98 pages) :"	"Parichy, David M.,degree supervisor.http://www.wikidata.org/entity/Q90269438"	"http://hdl.handle.net/1773/25341"	"890607735"
"Vertebrate patterns of taxonomic and ecological diversity and recovery from the End-Permian Mass Extinction :"	"two novel test cases from southern Pangea /"	"Brandon Robert Peecock."	"Peecook, Brandon R.,author.http://www.wikidata.org/entity/Q59677843"	"Ph. D."	"University of Washington"	"2016"	"170531t20162016wauab\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 215 pages) :"	"Sidor, Christian A.,degree supervisor.http://www.wikidata.org/entity/Q5110135"	"http://hdl.handle.net/1773/38585"	"988540589"
"Hidden conflict in pollination and its implications for diversification /"		"Foen Peng."	"Peng, Foen,author.http://www.wikidata.org/entity/Q92328818"	"Ph. D."	"University of Washington"	"2018."	"190129t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (87 pages) :"	"Bradshaw, H. D.,1957-degree supervisor.http://www.wikidata.org/entity/Q107708578;Daniel, Thomas L.,1954-degree supervisor.http://www.wikidata.org/entity/Q41694274"	"http://hdl.handle.net/1773/42974"	"1083548005"
"Tuning the auxin transcriptional response /"		"Edith Pierre-Jerome."	"Pierre-Jerome, Edith,author."	"Ph. D."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 128 pages) :"	"Nemhauser, Jennifer L.,degree supervisor."	"http://hdl.handle.net/1773/35135"	"945931614"
"Made in the Americas :"	"how three lineages of flowering plants evolved and dispersed across the Neotropics and the world /"	"Audrey Claire Ragsac."	"Ragsac, Audrey Claire,author."	"Ph. D."	"University of Washington"	"2019."	"200218t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 179 pages) :"	"Olmstead, Richard G.,degree supervisor."	"http://hdl.handle.net/1773/45117"	"1140979613"
"Restoration of native plant communities :"	"an examination of seed limitation and microsite limitation in the Garry oak ecosystem /"	"Karen Reagan."	"Reagan, Karen,author."	"Ph. D."	"University of Washington"	"2014"	"150325t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (82 pages) :"	"Tewksbury, Joshua J.,degree supervisor."	"http://hdl.handle.net/1773/27416"	"905629997"
"Resource allocation to growth and structure :"	"the cost of mussel attachment in a dynamic coastal environment /"	"Emily A. Roberts."	"Roberts, Emily A.,author.http://www.wikidata.org/entity/Q96065667"	"Ph. D."	"University of Washington"	"2019."	"200218t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 173 pages)  :"	"Carrington, Emily(Marine biologist),degree supervisor.http://www.wikidata.org/entity/Q91113376"	"http://hdl.handle.net/1773/45118"	"1140979427"
"Tooth roots and the periodontal ligament :"	"morphology, modeling and behavior /"	"Casey J Self."	"Self, Casey J.,author."	"Ph. D."	"University of Washington"	"2015"	"151215t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 153 pages) :"	"Herring, Susan W.,degree supervisor."	"http://hdl.handle.net/1773/33600"	"932259441"
"Species from feces :"	"decoding the secrets of genetic resilience, microbiome shift and niche partitioning from droppings /"	"Yue Shi."	"Shi, Yue,1988-author."	"Ph. D."	"University of Washington"	"2019."	"191122t20192019wauab\\\obm\\s000\0\eng\d"	"1 online resource (125 pages) :"	"Wasser, Samuel K.,degree supervisor."	"http://hdl.handle.net/1773/44725"	"1128296417"
"Comparison of hair and DNA-based approaches in dietary analysis of free-ranging wolves (Canis lupus) in Alberta, Canada /"		"Carolyn Rachel Shores."	"Shores, Carolyn Rachel,author."	"M.S."	"University of Washington"	"2015"	"150609t20152015waua\\\\obm\\s000\0\eng\c"	"1 online resource (28 unnumbered pages) :"	"Wasser, Samuel K.,degree supervisor."	"http://hdl.handle.net/1773/33104"	"910886262"
"Effects of single mutations from experimental evolution of microbial proteins :"	"thermostability in phi6 Cystovirus and toxin diversification in Escherichia coli /"	"Sonia Singhal."	"Singhal, Sonia,author."	"Ph. D."	"University of Washington"	"2017"	"171208t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (124 pages) :"	"Kerr, Benjamin(Benjamin Burton),degree supervisor."	"http://hdl.handle.net/1773/40497"	"1014344780"
"A community approach to understanding patterns and processes on rocky subtidal reefs in the Salish Sea /"		"Derek Smith."	"Smith, Derek,1973 December 14-author."	"Ph. D."	"University of Washington"	"2018."	"190415t20182018wauab\\\obm\\s000\0\eng\d"	"1 online resource (x, 197 pages) :"	"Sebens, Kenneth P.(Kenneth Peter),1950-degree supervisor."	"http://hdl.handle.net/1773/43310"	"1097200642"
"Mammalian faunal recovery following the Cretaceous-Paleogene mass extinction :"	"a multifaceted investigation /"	"Stephanie M. Smith."	"Smith, Stephanie M.,1990-author.http://www.wikidata.org/entity/Q92623736"	"Ph. D."	"University of Washington"	"2017"	"180501t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 290 pages) :"	"Wilson, Gregory P.(Gregory Philip),degree supervisor."	"http://hdl.handle.net/1773/40850"	"1033412328"
"Functional anatomy and evolution of a novel skeletal element in bat feet /"		"Kathryn E. Stanchak."	"Stanchak, Kathryn E.,author.http://www.wikidata.org/entity/Q87726679"	"Ph. D."	"University of Washington"	"2019."	"200218t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (113 pages) :"	"Santana, Sharlene E.,degree supervisor.http://www.wikidata.org/entity/Q87726681"	"http://hdl.handle.net/1773/45113"	"1140979335"
"Local impacts of global change :"	"shifting range limits, advancing phenology, and communicating research /"	"Elinore J. Theobald."	"Theobald, Elinore J.,author."	"Ph. D."	"University of Washington"	"2016"	"160810t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (9, 31 pages, pages 132-137) :"	"Hille Ris Lambers, Janneke,1972-degree supervisor.http://www.wikidata.org/entity/Q98278063"	"http://hdl.handle.net/1773/36500"	"956460856"
"Effects of fish predation on benthic communities in the San Juan Archipelago /"		"Kevin R. Turner."	"Turner, Kevin R.,1982-author."	"Ph. D."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 202 pages) :"	"Sebens, Kenneth P.(Kenneth Peter),1950-degree supervisor."	"http://hdl.handle.net/1773/35133"	"945931641"
"Chitin the good fight - identification and description of chitin and its genes in Cnidaria /"		"Lauren Elizabeth Vandepas."	"Vandepas, Lauren Elizabeth,author."	"Ph. D."	"University of Washington"	"2018."	"190415t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (167 pages) :"	"Amemiya, Chris T.,1959-degree supervisor.http://www.wikidata.org/entity/Q96189467"	"http://hdl.handle.net/1773/43308"	"1097200610"
"Biology and ecology of hexacorallians in the San Juan Archipelago /"		"Christopher D. Wells"	"Wells, Christopher D.(Christopher David),author.http://www.wikidata.org/entity/Q59697080"	"Ph. D."	"University of Washington"	"2019."	"190906t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 85 pages) :"	"Sebens, Kenneth P.(Kenneth Peter),1950-degree supervisor.http://www.wikidata.org/entity/Q89226911"	"http://hdl.handle.net/1773/44063"	"1117509136"
"Histological insights into trait acquisition in non-mammalian synapsids /"		"Megan R. Whitney."	"Whitney, Megan R.,author.http://www.wikidata.org/entity/Q91005704"	"Ph. D."	"University of Washington"	"2019."	"200218t20192019wauab\\\obm\\s000\0\eng\d"	"1 online resource (viii pages, 125 unnumbered pages) :"	"Sidor, Christian A.,degree supervisor.http://www.wikidata.org/entity/Q5110135"	"http://hdl.handle.net/1773/45114"	"1140979363"
"Noradrenergic modulation in the mouse auditory midbrain /"		"Charles A. Williams."	"Williams, Charles A.,1985-author."	"Ph. D."	"University of Washington"	"2019."	"191122t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 106 pages) :"	"Perkel, David,degree supervisor.http://www.wikidata.org/entity/Q87113546"	"http://hdl.handle.net/1773/44729"	"1128296787"
"Disease in Spheniscus penguins :"	"feather-loss disorder and avian pox /"	"Olivia Jessica Woods (Kane)."	"Woods, Olivia Jessica,author."	"M.S."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (pages 415-421, pages 790-794) :"	"Boersma, P. Dee,1946-degree supervisor."	"http://hdl.handle.net/1773/35136"	"945931625"
"Beyond DNA compaction :"	"an emerging view of the diverse functions of Drosophila sperm nuclear basic proteins /"	"Takuo Yamaki."	"Yamaki, Takuo,author."	"Ph. D."	"University of Washington"	"2018"	"181121t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 135 pages) :"	"Wakimoto, Barbara Toshiko,degree supervisor."	"http://hdl.handle.net/1773/42208"	"1066743385"
"A grain carried by the flood :"	"methods and data for global change ecology amidst a data deluge /"	"Anthony Francesco Cannistra."	"Cannistra, Anthony Francesco,author.http://www.wikidata.org/entity/Q95994955"	"Ph. D."	"University of Washington"	"2020."	"200910t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (61 pages) :"	"Buckley, Lauren B.,degree supervisor.http://www.wikidata.org/entity/Q57307398"	"http://hdl.handle.net/1773/45848"	"1194593919"
"Changing directions :"	"tree hydraulic redistribution from canopy soil /"	"Johanna Cantillo Polo."	"Cantillo, Johanna,author.http://www.wikidata.org/entity/Q100918311"	"Ph. D."	"University of Washington"	"2020."	"200910t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 103 pages) :"	"Van Volkenburgh, Elizabeth,degree supervisor.http://www.wikidata.org/entity/Q65555954;Kim, Soo-Hyung(Plant ecophysiologist),degree supervisor.http://www.wikidata.org/entity/Q58040166"	"http://hdl.handle.net/1773/45847"	"1194594036"
"Mechanical properties of alimentary tissues in teleostean fishes /"		"Jaquan Horton."	"Horton, Jaquan,author.http://www.wikidata.org/entity/Q100148654"	"Ph. D."	"University of Washington"	"2020."	"200518t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 101 pages) :"	"Carrington, Emily(Marine biologist),degree supervisor.http://www.wikidata.org/entity/Q91113376"	"http://hdl.handle.net/1773/45446"	"1154632605"
"Role of epithelial cells in detection and response to sensory stimuli in Drosophila /"		"Kory Luedke."	"Luedke, Kory,author.http://www.wikidata.org/entity/Q100233023"	"Ph. D."	"University of Washington"	"2020."	"200518t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (110 pages) :"	"Parrish, Jay(Jay Zachary),degree supervisor.http://www.wikidata.org/entity/Q92263489"	"http://hdl.handle.net/1773/45448"	"1154633364"
"Chemosensory navigation in disease vector mosquito larvae /"		"Eleanor Kaori Lutz."	"Lutz, Eleanor,author.http://www.wikidata.org/entity/Q56451194"	"Ph. D."	"University of Washington"	"2020."	"200518t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (71 pages) :"	"Riffell, Jeffrey A.,1974-degree supervisor.http://www.wikidata.org/entity/Q87900435"	"http://hdl.handle.net/1773/45447"	"1154633065"
"Chitin and the gel within the electrosensory organs of cartilaginous fishes /"		"Molly Berkley Phillips."	"Phillips, Molly Berkley,author.http://www.wikidata.org/entity/Q101429499"	"Ph. D."	"University of Washington"	"2020."	"200910t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 172 pages) :"	"Amemiya, Chris T.,1959-degree supervisor.http://www.wikidata.org/entity/Q96189467"	"http://hdl.handle.net/1773/45849"	"1194594031"
"Visual learning and processing in the honeybee, Apis mellifera /"		"Claire Rusch."	"Rusch, Claire,author.http://www.wikidata.org/entity/Q106511392"	"Ph. D."	"University of Washington"	"2020."	"210401t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (3 unnumbered pages, xi, 110 pages) :"	"Riffell, Jeffrey A.,1974-degree supervisor.http://www.wikidata.org/entity/Q87900435"	"http://hdl.handle.net/1773/46383"	"1244453290"
"Genomic and morphological analysis of an American crow hybrid zone /"		"David L. Slager."	"Slager, David L.,author.http://www.wikidata.org/entity/Q25441079"	"Ph. D."	"University of Washington"	"2020."	"200518t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (126 pages) :"	"Klicka, John,1956-degree supervisor.http://www.wikidata.org/entity/Q25437967"	"http://hdl.handle.net/1773/45445"	"1154632293"
"Evolution of endothelin signaling and diversification of adult pigment patterns /"		"Jessica E. Spiewak."	"Spiewak, Jessica E.,author.http://www.wikidata.org/entity/Q106318379"	"Ph. D."	"University of Washington"	"2020."	"210401t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (67 pages) :"	"Swalla, Billie J.,degree supervisor.http://www.wikidata.org/entity/Q67384722"	"http://hdl.handle.net/1773/46382"	"1244453126"
"Study of the Nudibranchiate mollusc, Melibe Leonina."			"Agersborg, Helmer Pareli von Wold Kjerschow,1881-1960."	"M.S."	"University of Washington"		"890731s1916\\\\xx\f\\\\\bm\\\000\0\eng\d"	"67 leaves"			"20100667"
"A new species of enchytraeidae enchytraeus marinus ..."			"Altman, Luther Clare,1894-1987."	"M.S."	"University of Washington"		"890728s1927\\\\xx\af\\\\bm\\\000\0\eng\d"	"23 leaves including plates, tables"			"20083334"
"Oligochaeta of Washington ..."			"Altman, Luther Clare,1894-1987."	"Ph. D."	"University of Washington"		"890531s1933\\\\xx\f\\\\\bm\\\000\0\eng\d"	"vi, 190 leaves including plates"			"19788362"
"The larva of Ctenophora angustipennis Loew ..."			"Anthon, Soester Inger."	"M.A."	"University of Washington"		"890822r19081908pauf\\\\\m\\\\000\0\eng\d"	"1 preliminary leaf, pages 541-560."			"20230887"
"An ecological study of the animal life of Freshmen Basin ..."			"Banks, Rebecca Elizabeth."	"M.S."	"University of Washington"		"890807s1927\\\\xx\f\\\\\bm\\\000\0\eng\d"	"81 leaves including plates"			"20134849"
"The Coleoptera of Washington: Buprestidae ..."			"Beer, Frank Melvin,1903-"	"M.S."	"University of Washington"		"890602s1938\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19804460"
"The Chrysomelidae of Washington ..."			"Beller, Samuel,1905-"	"M.S."	"University of Washington"		"890602s1931\\\\xx\af\\\\bm\\\000\0\eng\d"	"ii, 127 leaves"			"19804432"
"An ecological survey of Argyle Lagoon, San Juan County, Washington ..."			"Blalock, Phoebe Irene."	"M.S."	"University of Washington"		"890731s1928\\\\xx\af\\\\bm\\\000\0\eng\d"	"78 leaves"			"20100914"
"Notes on Microcotyle sebastis Goto from Puget Sound ..."			"Bonham, Kelshaw,1909-"	"M.S."	"University of Washington"		"890627s1935\\\\xx\af\\\\bm\\\000\0\eng\d"	"ii, 44 leaves including plates, table"			"19931011"
"Some monogenetic trematodes of Puget Sound fishes ..."			"Bonham, Kelshaw,1909-"	"Ph. D."	"University of Washington"		"890627s1937\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 108 leaves"			"19931068"
"A study of fresh-water life and its use in teaching high school biology in the Pacific Northwest ..."			"Brode, James Stanley."	"M.S."	"University of Washington"		"890629s1929\\\\xx\f\\\\\bm\\\000\0\eng\d"	"127 leaves including plates"			"19946058"
"A comparison of some blood findings under normal and pathological conditions ..."			"Buechel, John Francis Marvin,1906-"	"M.S."	"University of Washington"		"890621s1933\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 50 leaves"			"19904624"
"Variation in the forms of Thais found on the Pacific Coast."			"Challis, Bertha Mary."				"960802s1911\\\\xx\a\\\\\m\\\\000\0\eng\d"	"34 leaves"			"35183030"
"The structure and image-forming power of the eye of the pigeon ..."			"Chard, Ray Delos."	"M.S."	"University of Washington"		"890621s1936\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves"			"19903892"
"A new trematode: Renifer buccalis n.sp. from the indigo snake ..."			"Coats, Ruth Emily."	"M.S."	"University of Washington"		"890728s1938\\\\xx\af\\\\bm\\\000\0\eng\d"	"31 leaves including plate, tables"			"20082267"
"The stem nematode Tylenchus dipsaci Kühn in western Oregon ..."			"Courtney, Wilbur Doane."	"M.S."	"University of Washington"		"890717s1929\\\\xx\af\\\\bm\\\000\0\eng\d"	"21 leaves including plates, tables"			"20021287"
"The intestinal folds of certain Salmonidae ..."			"Crawford, Donald Russell."	"M.S."	"University of Washington"		"890728s1925\\\\xx\a\\\\\bm\\\000\0\eng\d"	"14 leaves"			"20083540"
"Oenocytes in the insects ..."			"Davis, Charles C.(Charles Carroll),1911-"	"M.S."	"University of Washington"		"890728s1935\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 71 leaves"			"20082311"
"The seasonal distribution of plankton at the entrance to Hood Canal ..."			"Dempster, Robert Paxson."	"M.S."	"University of Washington"		"890728s1938\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 40 leaves"			"20082286"
"Fresh water ostracoda of Washington ..."			"Dobbin, Catherine Nancy."	"M.S."	"University of Washington"		"890605s1933\\\\xx\f\\\\\bm\\\000\0\eng\d"	"ii, 57 leaves including XIII plates"			"19817445"
"The butterflies of Washington ..."			"Edson, Lucia Eola."	"M.A."	"University of Washington"		"890727s1913\\\\xx\f\\\\\bm\\\000\0\eng\d"	"37 leaves, 2 leaves"			"20077868"
"A preliminary catalogue of the Curculionidae of Washington ..."			"Eernisse, Frederick Arie."	"M.S."	"University of Washington"		"890728s1932\\\\xx\\\\\\\bm\\\000\0\eng\d"	"21 leaves"			"20082296"
"The Araneida of Washington: Pholcidae, Argiopidae, Agelenidae, Hahniidae, Attidae,"		"by Harriet Idola Exline ..."	"Exline, Harriet,1909-"	"D. Phil."	"University of Washington"		"890618s1936\\\\xx\f\\\\\m\\\\000\0\eng\d"	"198 leaves including plates"			"19891607"
"A revision of the Nearctic species of Cybaeus ..."			"Exline, Harriet,1909-"	"M.S."	"University of Washington"		"890618s1932\\\\xx\f\\\\\bm\\\000\0\eng\d"	"ii, 31 leaves including II plates"			"19891638"
"The Coleoptera of Washington"	"Carabidae Bembidiini ..."		"Farrar, Elizabeth."	"M.S."	"University of Washington"		"890618s1936\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 77 leaves"			"19891722"
"Megalocotyle marginata, a new genus of ectoparasitic trematode from the rockfish ..."			"Folda, Florence."	"M.S."	"University of Washington"		"890804s1928\\\\xx\f\\\\\bm\\\000\0\eng\d"	"15 leaves"			"20125917"
"A study of the molluscan genus protothaca ..."			"Frizzell, Don L.(Donald Leslie),1906-1972."	"M.S."	"University of Washington"		"890621s1931\\\\xx\abf\\\bm\\\000\0\eng\d"	"ii, 103 leaves including plates"			"19903932"
"A comparative study of the mantles of the common lamellibranhchiate mollusks ..."			"Gagan, Hannah Dale."	"M.S."	"University of Washington"		"890618s1932\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 52 leaves"			"19891487"
"Variation in Acmaea scutum."			"Gille, Mattie Madelle."				"960830s1917\\\\xx\a\\\\\bm\\\000\0\eng\d"	"36 leaves"			"35329014"
"The development of the scales of king salmon in fresh water /"		"by Helen Clare Gilman."	"Gilman, Helen Clare."	"M.S."	"University of Washington"	"1917"	"850131s1917\\\\xx\af\\\\bm\\\000\0\eng\d"	"24 leaves, 4 leaves of plates :"			"11643322"
"A study of the effect of Lugol's solution on the thyroid gland of the guinea pig ..."			"Goodsell, Julia Elizabeth."	"M.S."	"University of Washington"		"890725s1928\\\\xx\af\\\\bm\\\000\0\eng\d"	"72 leaves including plates, tables, diagrams"			"20063199"
"The Coleoptera of Washington, Carabidae Agonini ..."			"Gray, Barbara,1910-"	"M.S."	"University of Washington"		"890621s1936\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19903840"
"Anatomy of the Millipede Chonaphe Armatus."			"Hannum, Clair Arthaud,1900-"	"M.S."	"University of Washington"		"890731s1924\\\\xx\f\\\\\bm\\\000\0\eng\d"	"30 leaves"			"20100674"
