245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"GPU-accelerated tools for medical image registration and biomechanical modeling /"		"Grant Lloyd Schunemann Marchelli."	"Marchelli, Grant Lloyd Schunemann,author."	"Ph. D."	"University of Washington"	"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 316 pages) :"	"Storti, Duane,degree supervisor.;Ganter, Mark A.,degree supervisor."	"http://hdl.handle.net/1773/27529"	"905553053"
"Walking mode classification through myoelectric and inertial sensors for transtibial amputees /"		"Jason D. Miller."	"Miller, Jason D.,1987-author."	"M.S.M.E."	"University of Washington"	"2012"	"121219s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, [84] pages) :"	"Hahn, Michael E.,1974-thesis advisor."	"http://hdl.handle.net/1773/20813;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515964"	"822072840"
"Investigation of machinability and dust emissions in edge trimming of laminated carbon fiber composites /"		"Jeffrey Lawrence Miller."	"Miller, Jeffrey Lawrence,author."	"Ph. D."	"University of Washington"	"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xxi, 467 pages) :"	"M. Ramulu(Mamidala Ramulu),degree supervisor."	"http://hdl.handle.net/1773/27530"	"905556845"
"Comprehensive control strategies for a seven degree of freedom upper limb exoskeleton targeting stroke rehabilitation /"		"Levi Makaio Miller."	"Miller, Levi Makaio."	"Ph. D."	"University of Washington"	"2012"	"130710s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 150 pages) :"	"Rosen, Jacob,thesis advisor."	"http://hdl.handle.net/1773/22046;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542366"	"852428710"
"High strain-rate material behavior by short pulse laser-generated stress waves /"		"Phillip Miller."	"Miller, Phillip,1984-author."	"Ph. D."	"University of Washington"	"2014"	"150128t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 154 pages) :"	"Wang, Junlan,1971-degree supervisor."	"http://hdl.handle.net/1773/26057"	"900897624"
"Electrokinetic locomotion /"		"Jeffrey Lawrence Moran."	"Moran, Jeffrey Lawrence,author."	"Ph. D."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 137 pages) :"	"Posner, Jonathan Dov,degree supervisor."	"http://hdl.handle.net/1773/23552"	"879389943"
"The influence of materials and fabrication techniques on dye-sensitized solar cell performance /"		"Daniel J. Myers."	"Myers, Daniel J.,1973-author."	"M.S.E."	"University of Washington"	"2012."	"140320s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 78 pages) :"	"Cao, Guozhong,thesis advisor.;Zhang, Qifeng,thesis advisor."	"http://hdl.handle.net/1773/22499;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1533532"	"874042751"
"Analytical modeling of Piezo-SMA composite as an actuator and energy harvester /"		"Onur Cem Namli."	"Namli, Onur Cem,author."	"Ph. D."	"University of Washington"	"2012"	"130710s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 153 pages) :"	"Taya, Minoru,thesis advisor."	"http://hdl.handle.net/1773/22047;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542369"	"852425419"
"Phase transformations in free films /"		"John Nayar."	"Nayar, John."	"M.S.M.E."	"University of Washington"	"2012"	"130710s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 36 pages) :"	"Brush, Lucien N.,thesis advisor."	"http://hdl.handle.net/1773/22053;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1529083"	"852430470"
"Experimental and analytical study of helical cross-flow turbines for a tidal micropower generation system /"		"Adam L. Niblick."	"Niblick, Adam L.,author."	"M.S.M.E."	"University of Washington"	"2012"	"120927s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 167 pages) :"	"Polagye, Brian,1978-thesis advisor."	"http://hdl.handle.net/1773/20210;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1508764"	"811259544"
"Numerical modeling of compliant-moored system dynamics with applications to marine energy converters /"		"Tyler Nichol."	"Nichol, Tyler,author."	"M.S.M.E."	"University of Washington"	"2014"	"140918t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 77 pages) :"	"Fabien, Brian C.,degree supervisor."	"http://hdl.handle.net/1773/25421"	"890813043"
"Design of a dynamic seal to enable movement of a film or filament through a pressurized space while maintaining a desired pressure /"		"Andrei Nicolae."	"Nicolae, Andrei,author."	"M.S.M.E."	"University of Washington"	"2014"	"141209t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 178 pages) :"	"Kumar, Vipin,degree supervisor."	"http://hdl.handle.net/1773/26758"	"897841985"
"Machinability of aerospace tooling materials for composite repairs /"		"Alexander Pinpin O'Connor."	"O'Connor, Alexander Pinpin,author."	"Ph. D."	"University of Washington"	"2014"	"140918t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 655 pages) :"	"M. Ramulu(Mamidala Ramulu),degree supervisor."	"http://hdl.handle.net/1773/25424"	"890814521"
"Resolving spatial resource gradients at tidal energy sites /"		"Michael Thomas Palodichuk."	"Palodichuk, Michael Thomas,author."	"M.S.M.E."	"University of Washington"	"2012"	"120926s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (40 pages) :"	"Polagye, Brian,1978-thesis advisor."	"http://hdl.handle.net/1773/20205;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1508766"	"811144500"
"The effect of prosthetic foot component stiffness on initiation and termination of transtibial amputee gait /"		"Travis J. Peterson."	"Peterson, Travis J."	"M.S.M.E."	"University of Washington"	"2012"	"121219s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 86 pages) :"	"Hahn, Michael E.,1974-thesis advisor."	"http://hdl.handle.net/1773/20811"	"822072791"
"Design and testing of a variable stiffness transverse plane adaptor for use in a lower limb prosthesis /"		"Corey Pew."	"Pew, Corey,author."	"M.S.M.E."	"University of Washington"	"2014"	"150130t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 73 pages) :"	"Klute, Glenn K.,degree supervisor."	"http://hdl.handle.net/1773/26050"	"901717284"
"Separative magnetization transport :"	"theory, model, and experiment /"	"Rico A.R. Picone."	"Picone, Rico A. R.,author."	"Ph. D."	"University of Washington"	"2014"	"150130t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 65 pages) :"	"Garbini, Joseph L.,degree supervisor."	"http://hdl.handle.net/1773/26053"	"901721732"
"Compressive and flexural properties of porous building materials created from contaminated waste glass /"		"Renuka Prabhakar."	"Prabhakar, Renuka."	"M.S.M.E."	"University of Washington"	"2012"	"130710s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 119 pages) :"	"M. Ramulu(Mamidala Ramulu),thesis advisor."	"http://hdl.handle.net/1773/22048;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1528980"	"852425426"
"Modeling and analysis of the formation of oxides of nitrogen and formaldehyde in large-bore, lean-burn, natural gas engines /"		"Anamol Pundle."	"Pundle, Anamol,author."	"M.S.M.E."	"University of Washington"	"2013."	"140616t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 95 pages) :"	"Kramlich, J. C.,degree supervisor."	"http://hdl.handle.net/1773/24159"	"881432308"
"Use of energy and other monitored data to calibrate a whole building energy model /"		"David Reddy."	"Reddy, David,1977-author"	"M.S.M.E."	"University of Washington"	"2013"	"200327t20132013xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (x, 159 pages) :"	"Emery, A. F.(Ashley Francis),1934-degree supervisor."	"http://hdl.handle.net/1773/23332"	"1146547220"
"Experimental and numerical study of fatigue life in aluminum 6061-T6 under stochastic loading /"		"Bryan K. Ross."	"Ross, Bryan K."	"M.S.M.E."	"University of Washington"	"2012"	"130710s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xii, 211 pages) :"	"M. Ramulu(Mamidala Ramulu),thesis advisor."	"http://hdl.handle.net/1773/22051;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1528988"	"852425465"
"Cadaveric simulation of flatfoot and surgical corrective techniques :"	"the Evans versus the Z-osteotomy /"	"Grant C. Roush."	"Roush, Grant C.,author."	"M.S.E."	"University of Washington"	"2013"	"200327t20132013xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 49 pages) :"	"Ledoux, William R.,degree supervisor."	"http://hdl.handle.net/1773/23340"	"1146547279"
"A failure analysis case study of the fluid-structural interactions on trashracks :"	"Rock Island Dam, Powerhouse 1: Units B5-B10 /"	"Timothy M. Scheumann."	"Scheumann, Timothy M.,author."	"M.S."	"University of Washington"	"2012"	"130205s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (104 pages) :"	"Reinhall, Per,degree supervisor."	"http://hdl.handle.net/1773/20812;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516112"	"826786513"
"The dynamics and control of independent wheel drive electric vehicles /"		"Ryan Scott."	"Scott, Ryan,1990-author."	"M.S.M.E."	"University of Washington"	"2014"	"141215t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 165 pages) :"	"Fabien, Brian C.,degree supervisor."	"http://hdl.handle.net/1773/26451;http://hdl.handle.net/1773/26755"	"898154369"
"Minimally invasive micro-fabricated sensor for accurate measurement of thermal properties of biomaterials and solutions /"		"Praveen K. Sekar."	"Sekar, Praveen K.,author."	"M.S.E.E."	"University of Washington"	"2014"	"150114t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (31 pages) :"	"Gao, Dayong,1959-degree supervisor."	"http://hdl.handle.net/1773/26757"	"900169040"
"Decentralized estimation for stochastic multi-agent systems /"		"Fayette W. Shaw."	"Shaw, Fayette W."	"Ph. D."	"University of Washington"	"2012"	"120927s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 109 pages) :"		"http://hdl.handle.net/1773/20208;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3504436"	"811266825"
"Development of optimal biopreservation methods and technology for cellular therapy and clinical diagnosis /"		"Zhiquian Shu."	"Shu, Zhiquan,author."	"Ph. D."	"University of Washington"	"2013."	"140703t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 126 pages) :"	"Gao, Dayong,1959-degree supervisor."	"http://hdl.handle.net/1773/25162"	"882585840"
"Noise from shallow underwater explosions /"		"Alexander G. Soloway."	"Soloway, Alexander G.,author."	"M.S.M.E."	"University of Washington"	"2014"	"141216t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (vi, 70 pages) :"	"Dahl, Peter H.,degree supervisor."	"http://hdl.handle.net/1773/26452"	"898195090"
"A study of fluid sloshing in a cylindrical fuel tank with use of a laser scanning system to capture fluid motion and coupled Eulerian-Lagrangian analysis for simulation /"		"Benjamin D. Speirs."	"Speirs, Benjamin D.,author."	"M.S.M.E."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (89 pages) :"	"Reinhall, Per,degree supervisor."	"http://hdl.handle.net/1773/23554"	"879391508"
"Obtaining material properties of the plantar soft tissue for a patient-specific finite element model of the foot /"		"Michael J. Stebbins."	"Stebbins, Michael J."	"M.S.M.E."	"University of Washington"	"2012"	"120927s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xi, 221 pages) :"	"Ledoux, William R.,thesis advisor."	"http://hdl.handle.net/1773/20207;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1508772"	"811257661"
"Marine hydrokinetic turbine array performance and wake characteristics /"		"Nickolas Stelzenmuller."	"Stelzenmuller, Nickolas,author."	"M.S.M.E."	"University of Washington"	"2013."	"140703t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (ix, 112 pages) :"	"Aliseda, Alberto,1974-degree supervisor."	"http://hdl.handle.net/1773/25163"	"882586198"
"Development of a custom data-logger for wired and wireless collection of prosthetic socket data and its uses in volume management strategies /"		"David Lee Swartzendruber."	"Swartzendruber, David Lee,author."	"M.S.E."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 182 pages) :"	"Sanders, Joan E.,1961-degree supervisor."	"http://hdl.handle.net/1773/23549"	"879387228"
"Vibration of a spinning, cyclic symmetric rotor assembled to a flexible stationary housing VIA multiple bearings /"		"Wei Che Tai."	"Tai, Wei Che,author."	"Ph. D."	"University of Washington"	"2014"	"141217t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 103 pages) :"	"Shen, Steve I. Y.,degree supervisor."	"http://hdl.handle.net/1773/26760"	"898217328"
"Numerical simulation of Admiralty Inlet, WA, with tidal hydrokinetic turbine siting application /"		"Kristen M. Thyng."	"Thyng, Kristen M."	"Ph. D."	"University of Washington"	"2012"	"121219s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xviii, 283 pages) :"	"Riley, James J.(James Joseph),1944-thesis advisor."	"http://hdl.handle.net/1773/20814;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521653"	"822072893"
"Flow mechanotransduction response in endothelial cell monolayers and platelets /"		"Lucas H. Ting."	"Ting, Lucas H.,author."	"Ph. D."	"University of Washington"	"2013."	"140508t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (113 pages) :"	"Sniadecki, Nathan J.,degree supervisor."	"http://hdl.handle.net/1773/23551"	"879388768"
"Assessment of field surface treatments for prolonging the life of steel welded joints subjected to fatigue loading /"		"Mark S. Van Sickle"	"Van Sickle, Mark S.,author."	"M.S.M.E."	"University of Washington"	"2013"	"140915t20132013waua\\\\obdm\s000\0\eng\d"	"1 online resource (x, 133 pages) :"	"M. Ramulu(Mamidala Ramulu),degree supervisor."	"http://hdl.handle.net/1773/23341"	"890605637"
"Effects of fuel composition on combustion stability and NO emissions for traditional and alternative jet fuels /"		"Shazib Z. Vijlee."	"Vijlee, Shazib Z.,author."	"Ph. D."	"University of Washington"	"2014"	"150218t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 206 pages) :"	"Kramlich, J. C.,degree supervisor."	"http://hdl.handle.net/1773/26052"	"903608926"
"Sensing and actuating with fringing electric field /"		"Hsiu-Che Wang."	"Wang, Hsiu-Che."	"Ph. D."	"University of Washington"	"2012"	"140320s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xix, 203 pages) :"	"Mamishev, Alexander,1971-thesis advisor."	"http://hdl.handle.net/1773/22498;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3552737"	"874038744"
"Kinematic study of the evolution and properties of flame surfaces in turbulent nonpremixed combustion with local extinction and reignition /"		"Weirong Wang."	"Wang, Weirong,1975-author."	"Ph. D."	"University of Washington"	"2013."	"140616t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 206 pages) :"	"Riley, James J.(James Joseph),1944-degree supervisor."	"http://hdl.handle.net/1773/24157"	"881432035"
"Closed-loop control of a 3D printer gantry /"		"Benjamin McKittrick Weiss."	"Weiss, Benjamin McKittrick,author."	"M.S."	"University of Washington"	"2014"	"150225t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 64 pages) :"	"Storti, Duane,degree supervisor."	"http://hdl.handle.net/1773/26048"	"904027162"
"Acceleration measurements in reduced gravity /"		"Grier Lauren Wilt."	"Wilt, Grier Lauren,author."	"M.S.M.E."	"University of Washington"	"2013."	"140616t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (87 pages) :"	"Cavanagh, Peter R.,degree supervisor."	"http://hdl.handle.net/1773/24168"	"881434172"
"Isotachophoresis in paper-based microfluidic devices /"		"Babak Yaghoubi Moghadam"	"Yaghoubi Moghadam, Babak,author."	"Ph. D."	"University of Washington"	"2014"	"150227t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 121 pages) :"	"Posner, Jonathan Dov,degree supervisor."	"http://hdl.handle.net/1773/26056"	"904168253"
"Building exhaust recovery :"	"a small scale wind turbine design /"	"Jeremy Lee Yandell."	"Yandell, Jeremy Lee,author."	"M.S.M.E."	"University of Washington"	"2013."	"140616t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 36 pages) :"	"Aliseda, Alberto,1974-degree supervisor."	"http://hdl.handle.net/1773/24161"	"881433539"
"The effective behavior of thermoelectric composites /"		"Yang Yang."	"Yang, Yang,1981-author."	"Ph. D."	"University of Washington"	"2014"	"150225t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 138 pages) :"	"Li, Jiangyu,degree supervisor."	"http://hdl.handle.net/1773/26753"	"904028951"
"Flow-capacity-maintaining, decoupled conflict resolution procedures for air traffic control /"		"Jeff D. Yoo."	"Yoo, Jeff D.,author."	"Ph. D."	"University of Washington"	"2014"	"141219t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (xi, 179 pages) :"	"Devasia, Santosh,degree supervisor."	"http://hdl.handle.net/1773/27116"	"898366455"
"Methods for evaluating the performance and human stress-factors of percussive riveting /"		"Jonathan Y. Ahn."	"Ahn, Jonathan Y.,author."	"M.S.E."	"University of Washington"	"2017"	"171018t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 86 pages) :"	"Reinhall, Per,degree supervisor.;Garbini, Joseph L.,degree supervisor.;HansonSmith, Riley,degree supervisor."	"http://hdl.handle.net/1773/40245"	"1006647863"
"Conceptual design of a circulating fluidized bed reactor as a thermochemical thermal energy storage system for applications in concentrated solar thermal power plants /"		"Abdullah F. Alajmi."	"Alajmi, Abdullah F.,author."	"M.S."	"University of Washington"	"2016"	"161128t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (82 pages) :"	"Kramlich, J. C.,degree supervisor."	"http://hdl.handle.net/1773/37190"	"964452760"
"Summer cooling system based on day-night energy exchange."			"Buchanan, Kenneth Wayne."	"M.S. in M.E."	"University of Washington"		"080520s1961\\\\xx\\\\\\\m\\\\000\0\eng\d"	"67 leaves"			"228410778"
"Birefringent coating analysis of a tensile plate containing a heterogenous inclusion utilizing finge multiplication."			"Bynum, Douglas."	"M.S.M.E."	"University of Washington"	"1961"	"080520s1961\\\\xx\\\\\\\m\\\\000\0\eng\d"	"46 leaves"			"228410720"
"Two-dimensional turbulent jet mixing considering effects of initial boundary layer configuration."			"Carson, Jimmie Lee."	"M.S.M.E."	"University of Washington"	"1960"	"080520s1960\\\\xx\\\\\\\m\\\\000\0\eng\d"	"46, [6] leaves"			"228410679"
"Analysis and further development of a liquid level analog for demonstrating automatic control principles."			"Chalk, William Spencer."	"M.S.M.E."	"University of Washington"	"1961"	"080520s1961\\\\xx\\\\\\\m\\\\000\0\eng\d"	"88 leaves"			"228410734"
"Dynamic response of a steam-generating heat exchanger."			"Chen, Teh-Nan."	"M.S. in M.E."	"University of Washington"		"080520s1962\\\\xx\\\\\\\m\\\\000\0\eng\d"	"54 leaves"			"228410786"
"Comparison of solar energy collectors, design of energy-storing unit, and analysis of solar energy."			"Clarke, David(David R.)"	"M.S. in M.E."	"University of Washington"		"080520s1960\\\\xx\\\\\\\m\\\\000\0\eng\d"	"107 leaves"			"228410685"
"High speed photographic study of pool boiling near critical heat flux at high accelerations."			"Clinton, William W."	"M.S. in M.E."	"University of Washington"		"080520s1961\\\\xx\\\\\\\m\\\\000\0\eng\d"	"63 leaves"			"228410779"
"Two-dimensional turbulent mixing between parallel incompressible jets considering effects of initial boundary layer configuration."			"Dixon, Robert Jerome."	"M.S.M.E."	"University of Washington"	"1960"	"080520s1960\\\\xx\\\\\\\m\\\\000\0\eng\d"	"56, [8] leaves"			"228410643"
"Effect of small additions of soluble organic liquids on nucleate pool boiling."			"Finn, Robert W."	"M.S. in E."	"University of Washington"		"080520s1961\\\\xx\\\\\\\m\\\\000\0\eng\d"	"61 leaves"			"228410688"
"Evaporation of liquid droplets on flat and curved solid substrates /"		"Amirhossein Amini."	"Amini, Amirhossein,author."	"Ph. D."	"University of Washington"	"2017"	"170622t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 75 pages) :"	"Homsy, G. M.(George M.),degree supervisor.;Riley, James J.(James Joseph),1944-degree supervisor."	"http://hdl.handle.net/1773/38659"	"990793336"
"Certification of discontinuous composite material forms for aircraft structures /"		"Michael Roger Arce."	"Arce, Michael Roger,author."	"M.S.M.E."	"University of Washington"	"2015"	"160129t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 47 pages) :"	"Tuttle, Mark E.,degree supervisor."	"http://hdl.handle.net/1773/34044"	"936211981"
"Resistive embedded heating for homogeneous curing of composite damage repair /"		"Mahdi Ashrafi."	"Ashrafi, Mahdi,1986-author."	"Ph. D."	"University of Washington"	"2016"	"161128t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 71 pages) :"	"Tuttle, M. E.,degree supervisor.;Devasia, Santosh,degree supervisor."	"http://hdl.handle.net/1773/37186"	"964452968"
"Prediction of sudden cardiac arrest for patients with congestive heart failure /"		"Wan Tai Au Yeung."	"Au Yeung, Wan Tai,1984-author."	"Ph. D."	"University of Washington"	"2016"	"161130t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 99 pages) :"	"Reinhall, Per,degree supervisor.;Brunton, Steven L.(Steven Lee),1984-degree supervisor."	"http://hdl.handle.net/1773/37191"	"964632736"
"Numerical simulation of debris impact on hydrokinetic infrastructure /"		"Akshay Basavaraj Bagi."	"Bagi, Akshay Basavaraj,author."	"M.S."	"University of Washington"	"2017"	"180627t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 171 pages) :"	"Aliseda, Alberto,1974-degree supervisor."	"http://hdl.handle.net/1773/41694"	"1042088889"
"Individually-controllable magnetic artificial cilia for microfluidic manipulation tasks /"		"Nathan Banka."	"Banka, Nathan,author."	"Ph. D."	"University of Washington"	"2017"	"171018t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 203 pages) :"	"Devasia, Santosh,degree supervisor."	"http://hdl.handle.net/1773/40244"	"1006646880"
"Tailoring material and mechanochemical responses with microstructure /"		"Morgan Bassford."	"Bassford, Morgan,author."	"M.S.E."	"University of Washington"	"2017"	"171018t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 89 pages) :"	"Boechler, Nicholas Sebastian,degree supervisor."	"http://hdl.handle.net/1773/40246"	"1006648366"
"Experimental study of inertial particles in turbulence :"	"preferential concentration, relative velocity and droplet collisions /"	"Colin P. Bateson."	"Bateson, Colin P.,author."	"Ph. D."	"University of Washington"	"2016"	"170421t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 133) :"	"Aliseda, Alberto,1974-degree supervisor."	"http://hdl.handle.net/1773/38176"	"983465760"
"Magnetic devices and techniques for the study of viscoelasticity of biomaterials and myocardial forces /"		"Kevin Bielawski."	"Bielawski, Kevin,author."	"Ph. D."	"University of Washington"	"2016"	"160909t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 115 pages) :"	"Sniadecki, Nathan J.,degree supervisor."	"http://hdl.handle.net/1773/36763"	"958159730"
"Output-boundary regulation using event-based feedforward for nonminimum-phase systems /"		"Arom Boekfah."	"Boekfah, Arom,author."	"Ph. D."	"University of Washington"	"2016"	"160909t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 152 pages) :"	"Devasia, Santosh,degree supervisor."	"http://hdl.handle.net/1773/36766"	"958160528"
"Laboratory and field testing of alpine and alpine touring ski equipment retention and release characteristics /"		"Jeffrey R. Campbell."	"Campbell, Jeffrey R.,1982-author."	"Ph. D."	"University of Washington"	"2016"	"170421t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xxx, 295 pages) :"	"Ching, Randal P.,degree supervisor."	"http://hdl.handle.net/1773/38177"	"983465852"
"Evaluating embedded heater bonding for composites /"		"Casey Carte."	"Carte, Casey,author."	"M.S.E."	"University of Washington"	"2017"	"171018t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 71 pages) :"	"Devasia, Santosh,degree supervisor.;Tuttle, M. E.,degree supervisor."	"http://hdl.handle.net/1773/40249"	"1006648590"
"Performance evaluation, emulation, and control of cross-flow hydrokinetic turbines /"		"Robert J. Cavagnaro."	"Cavagnaro, Robert J.,author."	"Ph. D."	"University of Washington"	"2016"	"160516t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 151 pages) :"	"Polagye, Brian,1978-degree supervisor."	"http://hdl.handle.net/1773/35611"	"949856802"
"Mode localization in a nearly cyclic symmetric system /"		"Ya-Fang Chen."	"Chen, Ya-Fang,1988-author."	"Ph. D."	"University of Washington"	"2016"	"160909t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 132 pages) :"	"Shen, Steve I. Y.,degree supervisor."	"http://hdl.handle.net/1773/36765"	"958160166"
"Computation and measurement of force and tissue damage for the grasper-tissue interface in robot-assisted minimal invasive surgery /"		"Lei Cheng."	"Cheng, Lei,1982-author."	"Ph. D."	"University of Washington"	"2015"	"160129t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (111 pages) :"	"Hannaford, Blake,degree supervisor."	"http://hdl.handle.net/1773/34048"	"936212145"
"Evaluation of gait and muscle function with ankle foot orthoses /"		"Hwan Choi."	"Choi, Hwan,1981-author."	"Ph. D."	"University of Washington"	"2016"	"170622t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 103 pages) :"	"Steele, Katherine M.,degree supervisor."	"http://hdl.handle.net/1773/38658"	"990793432"
"Transverse plane rotational misalignment of ankle arthrodesis and arthroplasty in cadaveric gait simulation /"		"Brian K. Cook."	"Cook, Brian K.,author."	"M.S.M.E."	"University of Washington"	"2016"	"170421t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 138 pages) :"	"Ledoux, William R.,degree supervisor."	"http://hdl.handle.net/1773/38173"	"983464574"
