245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Neutron interaction within the wall of a resistive solenoid."			"Barreca, John Russel."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"52 leaves"			"228411202"
"Effects of carbon monoxide on embryonic heart rates."			"Beachler, David W."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1975\\\\xx\\\\\\\m\\\\000\0\eng\d"	"58 leaves"			"228411194"
"Design of a detector for the continuous monitoring of carbon-14 in blood."			"Berry, Ronald John."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"49 [2] leaves"			"228411199"
"Detection of boron by neutron activation anlysis."			"Berthrong, Frederick M."	"M.S.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"73 leaves"			"228411247"
"Noise detection of anomalies in reactors."			"Bian, Shaw-herng."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"196 leaves"			"228411210"
"Use of permselective membranes and a beta scintillation counting system to determine permeability coefficients and separation factors for Krypton-85 from a Nitrogen gas mixture."			"Bradley, Donald James."	"M.S.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"55 leaves"			"228412149"
"Acoustic emission analysis of stress corrosion cracking in 304 stainless steels."			"Brihmadesam, Jaishanker Shrinivasan."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"54 leaves"			"228412183"
"International management of high-level radioactive waste from commercial light water power reactors."			"Chockie, Alan Douglas."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1976\\\\xx\\\\\\\m\\\\000\0\eng\d"	"118 leaves"			"228411158"
"Numerical modeling of the laser heated solenoid."			"Chung, Ching-sung."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"58 leaves"			"228411205"
"Procedures and instrumentation for sodium boiling experiments in EBR-II."			"Crowe, Ralph Douglas."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1976\\\\xx\\\\\\\m\\\\000\0\eng\d"	"58 leaves"			"228412064"
"Case history and evaluation of a technological delivery system; development of commercial nuclear power."			"Dawson, Frank Gates."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"2 volumes (407 leaves)"			"228412176"
"Fission heated subassembly for sodium boiling experiments in EBR-II."			"Dodd, Laurin Ralph."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1976\\\\xx\\\\\\\m\\\\000\0\eng\d"	"53 leaves"			"228411179"
"Measurements of near-equilibrium delayed neutron spectra from fast fission."			"Eccleston, George William."	"Ph. D."	"University of Washington"		"080520s1976\\\\xx\\\\\\\m\\\\000\0\eng\d"	"146 leaves"			"228411166"
"Nuclear battery system for remote Arctic regions."			"Eisenhawer, Stephen Ward."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"65 leaves"			"228411204"
"Nova-2 mini-computer operating system for gamma-ray spectroscopy."			"Evans, Danny L."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1976\\\\xx\\\\\\\m\\\\000\0\eng\d"	"155 leaves"			"228412061"
"Calculation of temperature and void coefficient and prompt neutron lifetime with a beryllium island in the U.W. Nuclear Reactor."			"Fein, Kenneth Owen."	"M.S.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"73 leaves"			"228412175"
