245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The biochemistry of tumor associated gangliotriosylceramide and the use of this glycolipid as a target for antibody dependent, avidin mediated drug killing of tumor cells /"		"by David Lloyd Urdal."	"Urdal, David Lloyd."	"Ph. D."	"University of Washington"	"1980"	"810205s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 104 leaves, 6 unnumbered leaves of plates :"			"7106708"
"Mobility and choice of technology in the development process in rural areas of developing countries :"	"a study of change in northwest Tanzania /"	"by Gerrit Van der Wees."	"Van der Wees, Gerrit."	"Ph. D."	"University of Washington"	"1981"	"810624s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 174 leaves :"			"7525561"
"Cognitive and physiological control of bilateral differences in autonomic activity."			"Varni, John Glennace,1945-"	"Ph. D."	"University of Washington"		"890602s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"77 leaves"			"19804690"
"The development of ideas, form, and flavor in children's compositions, 2-12 /"		"by Joan Frantz Vesper."	"Vesper, Joan Frantz."		"University of Washington"		"800609s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 259 leaves :"			"6398418"
"The effects of antihypertensive drugs on cognition and performance /"		"by Mary Frances Lee Wilkie."	"Wilkie, Mary Frances Lee."	"Ph. D."	"University of Washington"	"1986"	"860625s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 244 leaves, 24 unnumbered leaves of plates :"			"13779860"
"The cycling of climatically active dimethyl sulfide (DMS) in the marine euphotic zone :"	"biological and chemical constraints on the flux to the atmosphere /"	"by Gordon V. Wolfe."	"Wolfe, Gordon V."	"Ph. D."	"University of Washington"	"1992"	"930211s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 197 leaves :"			"27417781"
"Three contemporary Chicano poets :"	"antecedents and actuality /"	"by Tomás Ybarra-Frausto."	"Ybarra-Frausto, Tomás,1938-"		"University of Washington"		"790820s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 243 leaves "			"5291526"
"Impact of the administration of justice on criminal offenders"	"perception of stigma by men on parole."		"Young, John,1930-"	"Ph. D."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"194 leaves"			"19794501"
"The effect of cycled and uncycled lighting on the sleep behavior of neonates /"		"Sylvia Lyn Parriott Youngberg."	"Youngberg, Sylvia Lyn Parriott."	"Ph. D."	"University of Washington"		"890601s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves :"			"19794545"
"Antigenic analysis of human cytomegaloviruses."			"Zablotney, Sharon Leanne."	"Ph. D."	"University of Washington"		"890510s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 [1] leaf"			"19685294"
"Light absorption by primary particles from fossil-fuel combustion :"	"implications for radiative forcing /"	"by Tami Christine Bond."	"Bond, Tami Christine."	"Ph. D."	"University of Washington"	"2000"	"000801s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xviii, 383 pages :"		"http://hdl.handle.net/1773/10309;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9964242"	"44696198"
"Engineering to care :"	"exploring engineering in humanitarian and social justice contexts through a lens of care ethics /"	"Ryan C. Campbell."	"Campbell, Ryan C.,author."	"Ph. D."	"University of Washington"	"2016"	"170426t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 219) :"	"Wilson, Denise M.,degree supervisor.;Bell, Phil L.,degree supervisor."	"http://hdl.handle.net/1773/38157"	"984344800"
"A post-conflict assessment of breast cancer in Kuwait using mixed methods /"		"Charles Wiliam Cange."	"Cange, Charles William."	"Ph. D."	"University of Washington"	"2013"	"140407s2013\\\\xx\ab\\\obm\\\000\0\eng\d"	"1 online resource (viii, 239 pages) :"	"Grembowski, David,thesis advisor."	"http://hdl.handle.net/1773/22769"	"875931837"
"Focus groups as a method for accessing stakeholder voice in public sector community mental health /"		"Susan Elizabeth Caverly."	"Caverly, Susan Elizabeth."	"Ph. D."	"University of Washington"	"2002"	"030211s2002\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 233 leaves "		"http://hdl.handle.net/1773/10328"	"51627843"
"Theory and practice of music in a Tibetan Buddhist monastic tradition /"		"Alice Egyed."	"Egyed, Alice."	"Ph. D."	"University of Washington"	"2000"	"010320s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 225 leaves :"			"46489096"
"White face, black space :"	"my journey as a chief diversity officer at an HBCU /"	"Derek F. Greenfield."	"Greenfield, Derek F.,author."	"Ph. D."	"University of Washington"	"2015"	"160127t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 151 pages)"	"Bilaniuk, Laada,degree supervisor."	"http://hdl.handle.net/1773/33979"	"936113422"
"Long-term effects of Staying Connected With Your Teen :"	"exploring race differences and biological mechanisms of family preventive interventions /"	"Kevin Pesch Haggerty."	"Haggerty, Kevin Pesch."	"Ph. D."	"University of Washington"	"2011"	"120605s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 90 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501536"	"794788069"
"Rearguard regionalization :"	"protecting core networks in Japan's political economy /"	"Walter Frank Hatch."	"Hatch, Walter,1954-"	"Ph. D."	"University of Washington"	"2000"	"010326s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 393 leaves :"		"http://hdl.handle.net/1773/10327;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983489"	"46593196"
"Difficulties of control encountered in environmental policy for a risky technology :"	"statute writing, administrative organization, and safety regulation /"	"Margaret Hall Hornbaker."	"Hornbaker, Margaret Hall."	"Ph. D."	"University of Washington"	"2002"	"030310s2002\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 212 leaves "		"http://hdl.handle.net/1773/10319"	"51824724"
"Racing immunities :"	"how yellow fever gendered a nation /"	"Kathryn J. Keller."	"Keller, Kathryn(Kathryn J.)"	"Ph. D."	"University of Washington"	"2000"	"010217s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 320 leaves :"		"http://hdl.handle.net/1773/10318;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976004"	"45957430"
"Toward the human-computer dyad /"		"by William Joseph King."	"King, William Joseph."	"Ph. D."	"University of Washington"	"2002"	"030312s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"146 leaves :"		"http://hdl.handle.net/1773/10325"	"51845484"
"Norwegian double-weave and the warp-weighted loom :"	"the northern Gudbrandsdal tradition /"	"Katherine L. Larson."	"Larson, Katherine,1951-"	"Ph. D."	"University of Washington"	"2011"	"111117s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 311 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472200"	"761338891"
"Burdened by history :"	"EU and NATO enlargements through the lens of collective guilt /"	"Ainius Lasas."	"Lašas, Ainius."	"Ph. D."	"University of Washington"	"2009"	"090901s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 206 leaves :"			"435447430"
"The impact of infant disorganized attachment and maternal lack of resolution on child narrative coherence and related behavior problems at 54-months /"		"Lisa Mennet."	"Mennet, Lisa."	"Ph. D."	"University of Washington"	"2011"	"110829s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 74 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452741"	"748287599"
"The reported processes and outcomes of supervisor social identity verbal self-disclosure and social identity topic management in social work and higher education /"		"Benjamin Christopher Meoz."	"Meoz, Benjamin Christopher,author."	"Ph. D."	"University of Washington"	"2020."	"210608t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (294 pages) :"	"Manusov, Valerie Lynn,degree supervisor."	"http://hdl.handle.net/1773/46709"	"1255528422"
"The impact of adjustment program in Romania /"		"Ali Pirzadeh."	"Pirzadeh, Ali."	"Ph. D."	"University of Washington"	"2001"	"010904s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 139 leaves :"		"http://hdl.handle.net/1773/10315;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014107"	"47904473"
"Effectiveness of comprehensive inpatient rehabilitation following traumatic brain injury /"		"Janet M. Powell."	"Powell, Janet."	"Ph. D."	"University of Washington"	"2001"	"020528s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 163 leaves :"		"http://hdl.handle.net/1773/10320;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022880"	"49876507"
"The world in miniature :"	"the interrelationship of humans and landscape in G. Mend-Ooyo's Altan Ovoo /"	"Simon Wickham-Smith."	"Wickham-Smith, Simon."	"Ph. D."	"University of Washington"	"2012"	"130701s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 358 pages)"	"Laude-Cirtautas, Ilse,thesis advisor."	"http://hdl.handle.net/1773/21994;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542408"	"851392702"
